recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
KARL STORZ ENDOSCOPY-AMERICA INC,2025,CA-36,280.98
COAST CITRUS DISTRIBUTORS,2025,CA-14,87.1
"VAL-PRO, INC.",2025,CA-37,349.73
COAST CITRUS DISTRIBUTORS,2025,CA-14,160.65
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION INC.,2025,CA-50,0.0
MASIMO CORPORATION,2025,CA-47,897.0
INTUITIVE SURGICAL INC,2025,CA-17,760.0
INTUITIVE SURGICAL INC,2025,CA-17,6950.0
"CHICO PRODUCE, INC.",2025,CA-01,703.8
"VAL-PRO, INC.",2025,CA-37,2233.2
"CHICO PRODUCE, INC.",2025,CA-01,2369.75
"CHICO PRODUCE, INC.",2025,CA-01,198.08
PARKER-HANNIFIN CORPORATION,2025,CA-47,57858.6
PARKER-HANNIFIN CORPORATION,2025,CA-47,1000.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,11409.6
"CHICO PRODUCE, INC.",2025,CA-01,795.05
"VAL-PRO, INC.",2025,CA-37,1148.46
"VAL-PRO, INC.",2025,CA-37,1697.0
"CHICO PRODUCE, INC.",2025,CA-01,577.92
"VAL-PRO, INC.",2025,CA-37,843.53
"VAL-PRO, INC.",2025,CA-37,437.3
"CHICO PRODUCE, INC.",2025,CA-01,412.07
"VAL-PRO, INC.",2025,CA-37,5251.86
"CHICO PRODUCE, INC.",2025,CA-01,353.17
"CHICO PRODUCE, INC.",2025,CA-01,5716.0
"VAL-PRO, INC.",2025,CA-37,332.0
"VAL-PRO, INC.",2025,CA-37,675.04
"CHICO PRODUCE, INC.",2025,CA-01,1056.44
"CHICO PRODUCE, INC.",2025,CA-01,541.33
"VAL-PRO, INC.",2025,CA-37,14774.15
"CHICO PRODUCE, INC.",2025,CA-01,3080.59
"CHICO PRODUCE, INC.",2025,CA-01,574.39
"VAL-PRO, INC.",2025,CA-37,2422.02
"CHICO PRODUCE, INC.",2025,CA-01,481.65
"VAL-PRO, INC.",2025,CA-37,283.58
"VAL-PRO, INC.",2025,CA-37,1155.9
"VAL-PRO, INC.",2025,CA-37,401.72
J G CONTRACTING,2025,CA-24,30390.87
"CHICO PRODUCE, INC.",2025,CA-01,1495.38
"VAL-PRO, INC.",2025,CA-37,280.01
"CHICO PRODUCE, INC.",2025,CA-01,292.61
"VAL-PRO, INC.",2025,CA-37,510.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
"CHICO PRODUCE, INC.",2025,CA-01,1678.3
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,13069.7
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,806.09
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3232.18
"CHICO PRODUCE, INC.",2025,CA-01,135.97
"CHICO PRODUCE, INC.",2025,CA-01,1577.7
"CHICO PRODUCE, INC.",2025,CA-01,184.38
"TRIMBLE MILITARY AND ADVANCED SYSTEMS, INC.",2025,CA-17,378000.0
US FOODS INC,2025,CA-38,3455.09
US FOODS INC,2025,CA-38,3764.86
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,51.66
"US FOODS, INC",2025,CA-14,4457.36
US FOODS INC,2025,CA-38,1959.4
US FOODS INC,2025,CA-38,9857.28
US FOODS INC,2025,CA-38,1522.6
US FOODS INC,2025,CA-38,1363.05
AHTNA USA-CDM JV,2025,CA-07,3000.0
"TLI CONSTRUCTION, INC.",2025,CA-39,23833.46
"VAL-PRO, INC.",2025,CA-37,1382.76
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4027.96
US FOODS INC,2025,CA-38,11985.84
"VAL-PRO, INC.",2025,CA-37,580.68
US FOODS INC,2025,CA-38,5452.21
US FOODS INC,2025,CA-38,63.27
US FOODS INC,2025,CA-38,1874.84
"USFI, INC.",2025,CA-44,2268.51
"USFI, INC.",2025,CA-44,26816.02
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,1233.98
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,2031.84
"US FOODS, INC",2025,CA-14,4806.73
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4647.97
"VAL-PRO, INC.",2025,CA-37,1541.78
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,821.65
"USFI, INC.",2025,CA-44,627.92
"CHICO PRODUCE, INC.",2025,CA-01,412.67
"CHICO PRODUCE, INC.",2025,CA-01,215.27
"HYDRAULICS INTERNATIONAL, INC.",2025,CA-32,180164.25
PARKER-HANNIFIN CORPORATION,2025,CA-47,82814.75
US FOODS INC,2025,CA-38,519.79
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,21052.98
"HOLLANDIA DAIRY, INC",2025,CA-50,178.56
KING NUTRONICS CORPORATION,2025,CA-32,30571.1
"VAL-PRO, INC.",2025,CA-37,1164.92
"CHICO PRODUCE, INC.",2025,CA-01,2204.42
US FOODS INC,2025,CA-38,2925.46
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3849.94
"US FOODS, INC",2025,CA-14,4158.57
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,1001.08
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,930.23
US FOODS INC,2025,CA-38,1901.52
US FOODS INC,2025,CA-38,11273.31
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,833.0
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,438.9
"PELICAN PRODUCTS, INC.",2025,CA-36,335.02
"PELICAN PRODUCTS, INC.",2025,CA-36,761.76
"CHICO PRODUCE, INC.",2025,CA-01,352.5
"CHICO PRODUCE, INC.",2025,CA-01,1222.07
"VAL-PRO, INC.",2025,CA-37,848.69
"CHICO PRODUCE, INC.",2025,CA-01,829.9
ASEISO CO,2025,CA-39,-361.0
"VAL-PRO, INC.",2025,CA-37,596.5
"VAL-PRO, INC.",2025,CA-37,545.23
US FOODS INC,2025,CA-38,706.3
US FOODS INC,2025,CA-38,431.04
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,269.84
US FOODS INC,2025,CA-38,4221.8
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,959.25
"USFI, INC.",2025,CA-44,1633.51
"CLIPPER OIL, INC.",2025,CA-50,183430.17
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,50239.9
LN CURTIS & SONS,2025,CA-10,10744.34
"CHICO PRODUCE, INC.",2025,CA-01,810.16
"E.M. NORTON ENTERPRISES, INC.",2025,CA-51,302000.0
"CHICO PRODUCE, INC.",2025,CA-01,4512.65
COAST CITRUS DISTRIBUTORS,2025,CA-14,196.63
"CHICO PRODUCE, INC.",2025,CA-01,450.34
"TRAINING RESOURCES LIMITED, A NEVADA CORPORATION",2025,CA-50,12150.0
"CHICO PRODUCE, INC.",2025,CA-01,273.55
"CHICO PRODUCE, INC.",2025,CA-01,1613.0
"VAL-PRO, INC.",2025,CA-37,409.08
"CHICO PRODUCE, INC.",2025,CA-01,578.32
"USFI, INC.",2025,CA-44,287.32
"CHICO PRODUCE, INC.",2025,CA-01,211.57
MDF TECHNOLOGIES INC,2025,CA-49,-5453.5
HAMILTON SUNDSTRAND CORPORATION,2025,CA-31,-41419.0
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,253.46
"KRATOS SRE, INC.",2025,CA-51,636641.0
US FOODS INC,2025,CA-38,2552.29
"HOLLANDIA DAIRY, INC",2025,CA-50,179.8
US FOODS INC,2025,CA-38,11142.9
"CHICO PRODUCE, INC.",2025,CA-01,172.4
"USFI, INC.",2025,CA-44,920.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1969.56
US FOODS INC,2025,CA-38,921.18
"CHICO PRODUCE, INC.",2025,CA-01,657.52
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,944.27
"HOLLANDIA DAIRY, INC",2025,CA-50,248.96
"USFI, INC.",2025,CA-44,1304.95
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
"CHICO PRODUCE, INC.",2025,CA-01,382.49
"CHICO PRODUCE, INC.",2025,CA-01,1127.96
"CHICO PRODUCE, INC.",2025,CA-01,394.66
IMAGINE MILLING TECHNOLOGIES LLC,2025,CA-46,4635.8
US FOODS INC,2025,CA-38,5277.34
US FOODS INC,2025,CA-38,13870.11
"CHICO PRODUCE, INC.",2025,CA-01,454.91
"CHICO PRODUCE, INC.",2025,CA-01,2889.96
"VAL-PRO, INC.",2025,CA-37,376.52
"VAL-PRO, INC.",2025,CA-37,160.29
"VAL-PRO, INC.",2025,CA-37,341.65
"CHICO PRODUCE, INC.",2025,CA-01,1374.15
"VAL-PRO, INC.",2025,CA-37,331.83
US FOODS INC,2025,CA-38,87896.22
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-17,40838.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,2090.8
"VAL-PRO, INC.",2025,CA-37,1489.99
"VAL-PRO, INC.",2025,CA-37,576.41
US FOODS INC,2025,CA-38,24789.29
"VAL-PRO, INC.",2025,CA-37,1687.02
US FOODS INC,2025,CA-38,7398.93
"VAL-PRO, INC.",2025,CA-37,1938.2
"CHICO PRODUCE, INC.",2025,CA-01,1673.99
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,95.04
US FOODS INC,2025,CA-38,3226.8
"VAL-PRO, INC.",2025,CA-37,3027.16
"USFI, INC.",2025,CA-44,309.08
"CHICO PRODUCE, INC.",2025,CA-01,202.72
"CHICO PRODUCE, INC.",2025,CA-01,513.06
"CHICO PRODUCE, INC.",2025,CA-01,1099.88
"AIRGAS USA, LLC",2025,CA-42,-191.85
US FOODS INC,2025,CA-38,890.22
"US FOODS, INC",2025,CA-14,10410.32
COAST CITRUS DISTRIBUTORS,2025,CA-14,263.28
"CHICO PRODUCE, INC.",2025,CA-01,619.91
INDUS TECHNOLOGY INC,2025,CA-50,28321.08
"CHICO PRODUCE, INC.",2025,CA-01,2092.29
"VAL-PRO, INC.",2025,CA-37,1055.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,2455.08
US FOODS INC,2025,CA-38,8588.89
US FOODS INC,2025,CA-38,2957.39
"USFI, INC.",2025,CA-44,10065.25
"USFI, INC.",2025,CA-44,898.55
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,15826.21
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,25527.96
"USFI, INC.",2025,CA-44,6222.32
"USFI, INC.",2025,CA-44,8100.03
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,680.39
PARKER-HANNIFIN CORPORATION,2025,CA-47,27969.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,145.16
"VAL-PRO, INC.",2025,CA-37,1247.39
"VAL-PRO, INC.",2025,CA-37,5845.74
"CHICO PRODUCE, INC.",2025,CA-01,856.85
COAST CITRUS DISTRIBUTORS,2025,CA-14,12.5
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-36,0.0
US FOODS INC,2025,CA-38,3448.66
"CHICO PRODUCE, INC.",2025,CA-01,165.57
"CHICO PRODUCE, INC.",2025,CA-01,502.19
"CHICO PRODUCE, INC.",2025,CA-01,584.25
"CHICO PRODUCE, INC.",2025,CA-01,552.0
"CHICO PRODUCE, INC.",2025,CA-01,988.99
"VAL-PRO, INC.",2025,CA-37,490.36
US FOODS INC,2025,CA-38,22.84
US FOODS INC,2025,CA-38,305.89
"USFI, INC.",2025,CA-44,9129.71
"VAL-PRO, INC.",2025,CA-37,2678.43
"USFI, INC.",2025,CA-44,3084.19
US FOODS INC,2025,CA-38,3302.54
US FOODS INC,2025,CA-38,2385.54
"VAL-PRO, INC.",2025,CA-37,279.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,7209.54
"USFI, INC.",2025,CA-44,9547.07
"CHICO PRODUCE, INC.",2025,CA-01,366.29
"VAL-PRO, INC.",2025,CA-37,220.7
"CHICO PRODUCE, INC.",2025,CA-01,218.14
"CHICO PRODUCE, INC.",2025,CA-01,312.18
"VAL-PRO, INC.",2025,CA-37,1224.1
"VAL-PRO, INC.",2025,CA-37,565.43
FITZHUGH CLIFTON,2025,CA-51,1225.5
"HOLLANDIA DAIRY, INC",2025,CA-50,307.8
US FOODS INC,2025,CA-38,2005.41
"VAL-PRO, INC.",2025,CA-37,365.5
US FOODS INC,2025,CA-38,433.92
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1650.2
"CHICO PRODUCE, INC.",2025,CA-01,691.2
US FOODS INC,2025,CA-38,7397.31
"VAL-PRO, INC.",2025,CA-37,483.0
"CHICO PRODUCE, INC.",2025,CA-01,174.3
"CHICO PRODUCE, INC.",2025,CA-01,836.16
"VAL-PRO, INC.",2025,CA-37,150.16
"CHICO PRODUCE, INC.",2025,CA-01,1009.8
"CHICO PRODUCE, INC.",2025,CA-01,163.8
"VAL-PRO, INC.",2025,CA-37,261.18
"VAL-PRO, INC.",2025,CA-37,608.47
COAST CITRUS DISTRIBUTORS,2025,CA-14,635.03
"CHICO PRODUCE, INC.",2025,CA-01,1011.65
CRANETECH INC.,2025,CA-05,-44288.92
US FOODS INC,2025,CA-38,57648.5
"VAL-PRO, INC.",2025,CA-37,700.48
"VAL-PRO, INC.",2025,CA-37,365.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1971.0
"USFI, INC.",2025,CA-44,14364.99
"CHICO PRODUCE, INC.",2025,CA-01,173.82
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,260.88
"VAL-PRO, INC.",2025,CA-37,240.7
US FOODS INC,2025,CA-38,10221.95
US FOODS INC,2025,CA-38,622.12
"CHICO PRODUCE, INC.",2025,CA-01,489.08
"VAL-PRO, INC.",2025,CA-37,340.89
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,1269.54
US FOODS INC,2025,CA-38,11832.78
"VAL-PRO, INC.",2025,CA-37,822.15
US FOODS INC,2025,CA-38,487.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,3019.78
"PELICAN PRODUCTS, INC.",2025,CA-36,88.61
"FEDERAL CUSTOM CABLE, LLC",2025,CA-47,577.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,5476.09
"VAL-PRO, INC.",2025,CA-37,350.9
"ONTIC ENGINEERING & MANUFACTURING, INC",2025,CA-32,0.0
"USFI, INC.",2025,CA-44,7414.08
"CHICO PRODUCE, INC.",2025,CA-01,1044.39
NORTHSTAR DISTRIBUTORS INC.,2025,CA-49,5838.8
"VAL-PRO, INC.",2025,CA-37,413.95
"CHICO PRODUCE, INC.",2025,CA-01,555.64
"MCCLELLAN JET SERVICES, LLC",2025,CA-06,813.2
PARKER-HANNIFIN CORPORATION,2025,CA-47,6099.2
MARSHALL B. KETCHUM UNIVERSITY,2025,CA-45,19978.56
"VAL-PRO, INC.",2025,CA-37,732.45
"CHICO PRODUCE, INC.",2025,CA-01,14299.5
"CHICO PRODUCE, INC.",2025,CA-01,278.94
"CHICO PRODUCE, INC.",2025,CA-01,3013.8
"VAL-PRO, INC.",2025,CA-37,291.45
"CHICO PRODUCE, INC.",2025,CA-01,2263.79
"CHICO PRODUCE, INC.",2025,CA-01,633.39
PARKER-HANNIFIN CORPORATION,2025,CA-47,20762.4
"VAL-PRO, INC.",2025,CA-37,437.58
"NOBEL BIOCARE USA, LLC",2025,CA-40,7632.0
PTSI MANAGED SERVICES INC,2025,CA-28,0.0
"CHICO PRODUCE, INC.",2025,CA-01,328.22
"CHICO PRODUCE, INC.",2025,CA-01,3306.29
"CHICO PRODUCE, INC.",2025,CA-01,4748.9
"VAL-PRO, INC.",2025,CA-37,427.82
"VAL-PRO, INC.",2025,CA-37,452.79
"VAL-PRO, INC.",2025,CA-37,931.81
"VAL-PRO, INC.",2025,CA-37,183.19
US FOODS INC,2025,CA-38,1286.36
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-17,2304.0
AHTNA-CDM SMITH JV,2025,CA-47,28363.0
COAST CITRUS DISTRIBUTORS,2025,CA-14,182.72
"CHICO PRODUCE, INC.",2025,CA-01,476.6
"VAL-PRO, INC.",2025,CA-37,3413.3
"VAL-PRO, INC.",2025,CA-37,1450.25
"VAL-PRO, INC.",2025,CA-37,1223.96
"CHICO PRODUCE, INC.",2025,CA-01,26883.95
"OHSIX LOGISTICS, LLC",2025,CA-18,237907.44
"CHICO PRODUCE, INC.",2025,CA-01,939.87
"VAL-PRO, INC.",2025,CA-37,638.09
"CHICO PRODUCE, INC.",2025,CA-01,279.26
MIK CONSTRUCTION INC,2025,CA-38,63609.5
"VAL-PRO, INC.",2025,CA-37,2643.31
"VAL-PRO, INC.",2025,CA-37,3952.8
"FREEMAN HOLDINGS OF CALIFORNIA, L.L.C",2025,CA-23,2096.9
"HQE SYSTEMS, INC.",2025,CA-48,0.0
"CHICO PRODUCE, INC.",2025,CA-01,843.75
LN CURTIS & SONS,2025,CA-10,14765.76
"PROSOMNUS SLEEP TECHNOLOGIES, INC.",2025,CA-14,7556.25
"MESOTECH INTERNATIONAL, INC.",2025,CA-06,0.0
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,0.0
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,2889.03
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,-851.53
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,26778.6
AMERICAN CERAMIC TECHNOLOGY INC,2025,CA-48,248630.0
RAYTHEON COMPANY,2025,CA-36,1642097.0
ECHELON DISTRIBUTION LLC,2025,CA-03,93206.0
"VAL-PRO, INC.",2025,CA-37,264.02
"AIRGAS USA, LLC",2025,CA-42,1867.68
"AIRGAS USA, LLC",2025,CA-42,68.44
"ZYRIS, INC.",2025,CA-24,113.5
"CADIFORNIA CONCEPTS, INC",2025,CA-52,35767.11
"PINNACLE PETROLEUM, INC.",2025,CA-47,7680.64
AHNTECH INC,2025,CA-16,11535.0
AHNTECH INC,2025,CA-16,-22966.41
"ZYRIS, INC.",2025,CA-24,327.41
"CHICO PRODUCE, INC.",2025,CA-01,605.17
"CHICO PRODUCE, INC.",2025,CA-01,1037.93
"CHICO PRODUCE, INC.",2025,CA-01,2349.1
SWISS PATTERN CORP.,2025,CA-46,0.0
"CHICO PRODUCE, INC.",2025,CA-01,298.11
HAVIK SOLUTIONS LLC,2025,CA-50,0.0
"TLI CONSTRUCTION, INC.",2025,CA-39,223275.58
"DYTRAN INSTRUMENTS, INC.",2025,CA-32,-42644.99
"VAL-PRO, INC.",2025,CA-37,857.28
"VAL-PRO, INC.",2025,CA-37,918.07
"VAL-PRO, INC.",2025,CA-37,10027.89
"CHICO PRODUCE, INC.",2025,CA-01,340.96
"QUIDELORTHO SALES COMPANY, LLC",2025,CA-51,0.0
BISHOP INC,2025,CA-46,0.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2025,CA-34,250000.0
"NOBEL BIOCARE USA, LLC",2025,CA-40,4953.6
"VAL-PRO, INC.",2025,CA-37,428.85
SOLVENTUM ORTHODONTICS CORPORATION,2025,CA-31,253.5
"SISTERS J&J, INC",2025,CA-31,121.68
"CHICO PRODUCE, INC.",2025,CA-01,865.44
"CHICO PRODUCE, INC.",2025,CA-01,234.72
"CHICO PRODUCE, INC.",2025,CA-01,1660.78
"MX CONSTRUCTION, INC.",2025,CA-24,0.0
"VAL-PRO, INC.",2025,CA-37,1370.78
"CHICO PRODUCE, INC.",2025,CA-01,468.4
THE BOEING COMPANY,2025,CA-42,333930.0
"IGNITE DIGITAL FEDERAL SERVICES, LLC",2025,CA-50,35040.0
"VAL-PRO, INC.",2025,CA-37,4222.74
ENH LLC,2025,CA-45,0.0
"CHICO PRODUCE, INC.",2025,CA-01,506.67
"VAL-PRO, INC.",2025,CA-37,1178.65
"VAL-PRO, INC.",2025,CA-37,157.71
"CHICO PRODUCE, INC.",2025,CA-01,268.4
"CHICO PRODUCE, INC.",2025,CA-01,382.13
"ENVIREMEDIAL SERVICES, INC.",2025,CA-49,10538.6
ITT AEROSPACE CONTROLS LLC,2025,CA-27,44495.0
"CHICO PRODUCE, INC.",2025,CA-01,1288.24
"CHICO PRODUCE, INC.",2025,CA-01,498.96
"VAL-PRO, INC.",2025,CA-37,828.42
"CHICO PRODUCE, INC.",2025,CA-01,146.89
HIGHBURY DEFENSE GROUP,2025,CA-50,6881129.0
"CHICO PRODUCE, INC.",2025,CA-01,342.21
"CHICO PRODUCE, INC.",2025,CA-01,1897.17
"VAL-PRO, INC.",2025,CA-37,338.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,0.0
PARKER-HANNIFIN CORPORATION,2025,CA-47,8040.7
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-17,43558.2
"CHICO PRODUCE, INC.",2025,CA-01,399.48
SAALEX CORP,2025,CA-26,0.0
"BRANTNER AND ASSOCIATES, INC.",2025,CA-51,748000.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2025,CA-48,0.0
NORTHROP GRUMMAN SYSTEMS CORP,2025,CA-27,0.0
THE BOEING COMPANY,2025,CA-42,0.0
"VAL-PRO, INC.",2025,CA-37,395.44
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-50,0.0
NORTHROP GRUMMAN SYSTEMS CORP,2025,CA-27,0.0
"VAL-PRO, INC.",2025,CA-37,771.27
"CHICO PRODUCE, INC.",2025,CA-01,234.94
PACIFIC IC SOURCE,2025,CA-23,24335.28
"FREEMAN HOLDINGS OF RIVERSIDE, L.L.C.",2025,CA-39,73312.36
"NOBEL BIOCARE USA, LLC",2025,CA-40,441.69
RESOLUTION CONSULTANTS - AN AECOM-ENSAFE JOINT VENTURE,2025,CA-34,162124.0
MERCURY MISSION SYSTEMS LLC,2025,CA-43,0.0
"NOBEL BIOCARE USA, LLC",2025,CA-40,705.25
"CHICO PRODUCE, INC.",2025,CA-01,2913.86
"VAL-PRO, INC.",2025,CA-37,3231.64
US FOODS INC,2025,CA-38,571.88
THE BOEING COMPANY,2025,CA-47,0.0
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,3870.72
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,384.48
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,7343.7
"VAL-PRO, INC.",2025,CA-37,2413.81
COAST CITRUS DISTRIBUTORS,2025,CA-14,91.36
MORTON FASTENERS INC,2025,CA-27,-1417.75
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-51,61844.0
GOFORTH & MARTI,2025,CA-50,129269.01
"CHICO PRODUCE, INC.",2025,CA-01,855.02
"VAL-PRO, INC.",2025,CA-37,1025.17
"MERRIMAC PETROLEUM, INC",2025,CA-42,22169.39
RAYTHEON COMPANY,2025,CA-36,0.0
"VAL-PRO, INC.",2025,CA-37,2726.4
"CHICO PRODUCE, INC.",2025,CA-01,740.35
"VAL-PRO, INC.",2025,CA-37,1817.17
"VAL-PRO, INC.",2025,CA-37,383.73
LOCKHEED MARTIN CORPORATION,2025,CA-27,0.0
BOSTON SCIENTIFIC NEUROMODULATION CORP,2025,CA-27,26980.0
SOLVENTUM ORTHODONTICS CORPORATION,2025,CA-31,32.6
"GENERAL DYNAMICS MISSION SYSTEMS, INC.",2025,CA-17,366411.06
BRANDYWINE COMMUNICATIONS,2025,CA-46,0.0
RAYTHEON COMPANY,2025,CA-36,0.0
COMPLETE PROCUREMENT SOLUTIONS LLC,2025,CA-32,10080.0
"AIR/FLEX INDUSTRIES, INC.",2025,CA-35,5841.0
KARL STORZ ENDOSCOPY-AMERICA INC,2025,CA-36,2188.65
SPACE EXPLORATION TECHNOLOGIES CORP.,2025,CA-43,-70170000.0
"ISMILE DENTAL PRODUCTS, INC.",2025,CA-06,36.12
MATHER BROS INC,2025,CA-27,18135.0
CEPHEID,2025,CA-17,27235.8
"CHICO PRODUCE, INC.",2025,CA-01,3675.2
PARKER-HANNIFIN CORPORATION,2025,CA-47,14447.75
PARKER-HANNIFIN CORPORATION,2025,CA-47,25557.95
"TNS INDUSTRIES, INC.",2025,CA-38,49478.4
"FRANKLIN YOUNG INTERNATIONAL, INCORPORATED",2025,CA-35,448.72
"NEW TECH SOLUTIONS, INC.",2025,CA-17,19840.0
HYTECH ASSOCIATES INCORPORATED,2025,CA-26,13788.0
"VAL-PRO, INC.",2025,CA-37,1755.47
"NOBEL BIOCARE USA, LLC",2025,CA-40,405.6
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",2025,CA-27,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,4291.95
SYSTEMS ENGINEERING & MANAGEMENT COMPANY,2025,CA-49,0.0
"TRONSON MANUFACTURING, INC",2025,CA-17,3440.0
"CHICO PRODUCE, INC.",2025,CA-01,206.46
"COPAN DIAGNOSTICS, INC.",2025,CA-48,1800.0
CEPHEID,2025,CA-17,1840.0
"NOBEL BIOCARE USA, LLC",2025,CA-40,270.0
"DIVERSIFIED TECHNICAL SYSTEMS, INC.",2025,CA-47,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-32,0.0
LN CURTIS & SONS,2025,CA-10,65548.8
"CHICO PRODUCE, INC.",2025,CA-01,634.88
RAYTHEON COMPANY,2025,CA-36,0.0
"ZYRIS, INC.",2025,CA-24,454.0
"NOBEL BIOCARE USA, LLC",2025,CA-40,2086.5
"AECOM TECHNICAL SERVICES, INC.",2025,CA-34,-234165.16
"PROFESSIONAL PLASTICS, INC.",2025,CA-46,10540.0
BLUE TECH INC.,2025,CA-50,26733.82
"ECONOLITE SYSTEMS, INC.",2025,CA-40,1600.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2025,CA-09,237.18
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,466.44
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,469.35
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,610.68
"VAL-PRO, INC.",2025,CA-37,810.13
BARTMEX PRECISION MACHINING,2025,CA-17,2283.92
"MACHINING LOGISTICS, INC.",2025,CA-39,3629.44
NORTHROP GRUMMAN SYSTEMS CORPORATION,2025,CA-32,34522.0
RIX INDUSTRIES,2025,CA-08,-307.85
"LEGACY AIRCRAFT SERVICES, INC",2025,CA-26,-4950.0
"ZYRIS, INC.",2025,CA-24,1725.2
IMAGINE MILLING TECHNOLOGIES LLC,2025,CA-46,4395.0
THE BOEING COMPANY,2025,CA-47,-342474.43
"CHICO PRODUCE, INC.",2025,CA-01,162.88
"CHICO PRODUCE, INC.",2025,CA-01,522.35
TEXTAINER EQUIPMENT MANAGEMENT (U.S.) LIMITED,2025,CA-11,3790.0
LN CURTIS & SONS,2025,CA-10,49281.54
ES3 PRIME LOGISTICS GROUP INC,2025,CA-50,-31719.96
"INDUSTRIAL WASTE UTILIZATION, INC",2025,CA-35,290.0
BLACK GOLD INDUSTRIES,2025,CA-26,12100.0
ADEPT FASTENERS INC,2025,CA-27,43203.44
"MEG TECHNOLOGIES, INC.",2025,CA-47,1127.5
RAYTHEON COMPANY,2025,CA-36,1000000.0
"CHICO PRODUCE, INC.",2025,CA-01,375.05
"CHICO PRODUCE, INC.",2025,CA-01,5011.65
PCX INC,2025,CA-47,0.0
