recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
"CLIPPER OIL, INC.",2013,CA-50,0.0
"RQ CONSTRUCTION, LLC",2013,CA-49,0.0
ORI SERVICES CORPORATION,2013,CA-90,0.0
SESSA MANUFACTURING & WELDING,2013,CA-24,5941.84
APPLIED ENERGY LLC,2013,CA-51,0.0
"SPECIALIZED BUSINESS SYSTEMS, INC",2013,CA-90,-661.24
DUPLAN INDUSTRIES,2013,CA-50,0.0
IMPACT COMPONENTS A CALIFORNIA LIMITED PARTNERSHIP,2013,CA-51,25093.41
"LEIDOS, INC.",2013,CA-50,-122391.91
BLUE TECH INC.,2013,CA-90,59170.07
BANDANA TRADING INC,2013,CA-24,24887.28
HYDROMACH INC,2013,CA-32,2394.81
"HYDRAULICS INTERNATIONAL, INC.",2013,CA-32,0.0
ROLLS-ROYCE ENGINE SERVICES-OAKLAND INC,2013,CA-12,0.0
"FALCON FUELS, INC.",2013,CA-44,11155.2
"SOCO GROUP, INC., THE",2013,CA-49,2442.05
"HWI GEAR, INC.",2013,CA-90,0.0
"CEC VIBRATION PRODUCTS, LLC",2013,CA-31,14734.75
FED CON / SOUTH BAY JOINT VENTURE,2013,CA-26,0.0
"MENCO PACIFIC, INC.",2013,CA-48,62313.35
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,2013,CA-46,0.0
BLUE TECH INC.,2013,CA-50,38887.3
BLUE TECH INC.,2013,CA-50,23580.64
"PHOTON RESEARCH ASSOCIATES, INC.",2013,CA-90,22466.94
VIASAT INC,2013,CA-49,0.0
"MICROWAVE DYNAMICS, LLC",2013,CA-47,11740.0
"APPLIED EARTHWORKS, INC.",2013,CA-05,0.0
"HYDRAULICS INTERNATIONAL, INC.",2013,CA-32,3641.4
NORTHROP GRUMMAN SYSTEMS CORPORATION,2013,CA-44,45000.0
"ZERO WASTE SOLUTIONS, INC",2013,CA-17,254867.14
INNOVATIVE RESOURCES,2013,CA-90,4912.9
DESIGN WEST TECHNOLOGIES INC,2013,CA-40,0.0
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,2013,CA-19,0.0
"HERBER AIRCRAFT SERVICE, INC.",2013,CA-36,4710.42
"LEIDOS, INC.",2013,CA-50,-985.0
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,2013,CA-90,2891661.77
"LEONIE INDUSTRIES, LLC",2013,CA-32,7334955.0
HAWTHORNE MACHINERY CO.,2013,CA-90,642.48
LOCKHEED MARTIN CORP,2013,CA-17,-760960.02
"L3HARRIS TECHNOLOGIES, INC",2013,CA-29,76125.0
ACCRATRONICS SEALS CORP,2013,CA-30,0.0
"TETRA TECH EC, INC.",2013,CA-90,-163.0
"LEIDOS, INC.",2013,CA-90,0.0
GKN AEROSPACE TRANSPARENCY SYSTEMS INC.,2013,CA-45,77253.75
TRUST ONE COMPONENTS INC,2013,CA-49,4088.0
PARK WEST ELECTRONICS INC.,2013,CA-43,25200.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2013,CA-32,493854.9
MULTIMAC JV,2013,CA-50,65947.0
SAN DIEGO COMMUNITY COLLEGE DISTRICT,2013,CA-90,-57332.0
"ACE AVIATION SERVICE, INC",2013,CA-49,-3660.0
"ACE AVIATION SERVICE, INC",2013,CA-49,5235.26
VALENCIA MOLD,2013,CA-27,77490.0
"MICHAEL BAKER JR., INC.- AECOM JV",2013,CA-06,1327718.68
PARSONS GOVERNMENT SERVICES INC,2013,CA-40,0.0
GATE INDUSTRIES,2013,CA-42,23787.07
VS SUPPLY COMPANY,2013,CA-12,10199.01
"PETER VANDER WERFF CONSTRUCTION, INC.",2013,CA-90,64614.78
RBC TRANSPORT DYNAMICS CORP,2013,CA-46,3395.6
"ILCO TUBE BENDING, INC.",2013,CA-43,38063.6
RAPISCAN SYSTEMS INC,2013,CA-43,150142.78
MARIA PANTIS,2013,CA-90,-7389.0
CAMBRO MANUFACTURING COMPANY,2013,CA-47,608022.17
"LEIDOS, INC.",2013,CA-50,317491.23
"LYTAL, ANGELA",2013,CA-04,-20.0
HONEYWELL INTERNATIONAL INC.,2013,CA-48,35483.42
RTX CORPORATION,2013,CA-90,534020.0
"IMPRES TECHNOLOGY SOLUTIONS, INC",2013,CA-38,12262.8
PARKER-HANNIFIN CORPORATION,2013,CA-47,10389.71
AARDVARK,2013,CA-31,0.0
"QUALITY AVIATION, INC",2013,CA-35,5295.0
"WESTNET, LLC",2013,CA-47,0.0
