recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
SENIOR OPERATIONS LLC,2005,CA-30,55890.0
AERO TECHNOLOGY COMPANY,2005,CA-32,0.0
"NETWILL COMPANY, INC",2005,CA-45,27000.0
"BAKO, INC",2005,CA-90,15000.0
RIPA ENGINEERING CORP,2005,CA-32,17850.0
RAYTHEON COMPANY,2005,CA-36,87940.0
M & M TRONICS,2005,CA-90,3632.0
"JOSLYN SUNBANK COMPANY, LLC",2005,CA-19,2812.0
HYDRA-ELECTRIC COMPANY,2005,CA-30,0.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-17,464177.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-17,5855.0
KOSER ENTERPRISES INC,2005,CA-90,9900.0
"TINYINKLING.COM, LLC",2005,CA-32,14731.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-10,13300.0
OCEAN SYSTEMS ENGINEERING CORPORATION,2005,CA-49,83590.0
"POLYWELL COMPANY, INC.",2005,CA-15,36920.0
TACTICOM INC,2005,CA-26,20825.0
"TELEDYNE ETM, INC.",2005,CA-17,495000.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-17,45290.0
"RIVERSIDE, COUNTY OF",2005,CA-39,262546.0
PARRON-HALL CORPORATION,2005,CA-51,-374.0
WATER TECHNOLOGIES LLC,2005,CA-90,2758.0
"BLUE WATER SECURITY, INC",2005,CA-90,85985.0
"ALTERNATIVE STRUCTURAL TECHNOLOGIES, INC.",2005,CA-90,83960.0
BAUSCH AND LOMB INCORPORATED (5235),2005,CA-31,4500.0
INFORMATION SYSTEMS LABORATORIES INC,2005,CA-51,0.0
"ASRC FEDERAL TECHNOLOGY SOLUTIONS, LLC",2005,CA-49,0.0
DYNARAM CONSTRUCTION CORPORATION,2005,CA-07,289999.0
J & J ENTERPRISES,2005,CA-23,2345.0
THE TITAN CORPORATION,2005,CA-51,759205.0
"FLAME ENTERPRISES, INC.",2005,CA-32,8280.0
"LEIDOS, INC.",2005,CA-90,143119.0
NEWCOMB SPRING CORP,2005,CA-46,8720.0
"HEALTH NET, INC.",2005,CA-32,219467.0
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",2005,CA-90,277484.0
MACH 1 PRODUCTIONS (0000),2005,,6000.0
SANDRA DOBRILOVIC,2005,CA-47,20033.0
GILBANE FEDERAL,2005,CA-10,30982.0
"F A SYSTEMS, INC.",2005,CA-90,12605.0
"RHINE AIR, INC",2005,CA-48,5168.0
RON V BROWN INTERNATIONAL,2005,CA-37,0.0
"GIS/SOLUTIONS, INC",2005,CA-90,8280.0
"B C LABORATORIES, INC.",2005,CA-20,23226.0
"TRIO DISPLAY & FIXTURE, INC.",2005,CA-50,3496.0
"HD SUPPLY, INC.",2005,CA-51,4127.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2005,CA-23,11268.0
DELTA SCIENTIFIC CORPORATION,2005,CA-27,51336.0
@ XI COMPUTER CORPORATION,2005,CA-49,4819.0
"PALOMAR PRODUCTS, INC.",2005,,-16500.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2005,CA-19,0.0
KOFFLER ELECTRICAL MECHANICAL APPARATUS REPAIR INC,2005,CA-12,0.0
STERLING COMPUTERS CORPORATION,2005,CA-36,20468.0
TARSADIA HOTELS,2005,CA-15,18706.0
OPTO DIODE CORPORATION,2005,CA-26,3280.0
"BURTON'S FIRE, INC.",2005,CA-13,4030.0
"ACCUSOURCE OPERATIONS, INC.",2005,CA-14,2858.0
OUTSOURCE LTD,2005,CA-48,19.0
OUTSOURCE LTD,2005,CA-48,263.0
"WILLARD MARINE, INC.",2005,CA-46,120.0
"PROTOTYPE ENGINEERING, INC.",2005,CA-43,74340.0
PACIFIC ELECTRONIC ENTERPRISES INC,2005,,-726.0
DYNAMIC SYSTEMS INC,2005,CA-36,65371.0
ALIGNED FOR RESULTS,2005,CA-04,5450.0
"HUNTINGTON VALLEY INDUSTRIES, INC.",2005,CA-47,17940.0
HIGLEY INCORPORATED,2005,CA-02,483295.0
"ALLIED SERVICES & SPARES GROUP, LLC",2005,CA-38,178253.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2005,CA-52,76512.0
"AERO-ELECTRIC CONNECTOR, INC.",2005,CA-90,3573.0
"AAI/ACL TECHNOLOGIES, INC",2005,CA-90,11112.0
PERATON TECHNOLOGY SERVICES INC,2005,CA-16,26345.0
"UNIVERSAL PROPULSION COMPANY,",2005,CA-08,-31561.0
STARK MANUFACTURING CO,2005,CA-52,3604.0
CIRCUITS PROCESSING TECHNOLOGY,2005,CA-49,10520.0
THE BOEING COMPANY,2005,CA-90,1407041.0
BIANCHI INTERNATIONAL,2005,CA-48,17166.0
"L3 TECHNOLOGIES, INC.",2005,CA-29,175000.0
"QUINTRON SYSTEMS, LLC",2005,CA-24,139832.0
"QUADIENT, INC.",2005,CA-14,18643.0
LOCKHEED MARTIN CORPORATION,2005,CA-17,169694.0
AMRON INTERNATIONAL INC,2005,CA-49,1950.0
"AIR ELECTRO, INC.",2005,CA-32,4024.0
"FLAME ENTERPRISES, INC.",2005,CA-32,5550.0
"LEIDOS, INC.",2005,CA-90,2286801.0
"DELTA MICROWAVE, LLC",2005,CA-26,11857.0
INDUS TECHNOLOGY INC,2005,CA-90,-22415.0
"MRO WAREHOUSE, INC.",2005,CA-51,5462.0
"CONNECTEC COMPANY, INC.",2005,CA-47,288000.0
"TACTICAL ENGINEERING & ANALYSIS, INC.",2005,CA-51,3206000.0
WESTERN MAINTENANCE LLC,2005,CA-48,1130.0
"TELEDYNE DEFENSE ELECTRONICS, LLC",2005,CA-06,2298089.0
"METALMART INTERNATIONAL, LLC",2005,CA-90,7909.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2005,CA-90,137863.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2005,CA-52,7648.0
"NEW TECH SOLUTIONS, INC.",2005,CA-90,46660.0
"MOBILE STORAGE GROUP, INC.",2005,CA-30,12060.0
APPLIED INDUSTRIAL TECHNOLOGIES - CA LLC,2005,CA-52,116507.0
MARINE PIPELINE SPECIALTIES INCORPORATED,2005,CA-12,9750.0
"MIRACLE COMPUTERS, INC",2005,CA-90,-5499.0
"SAN DIEGO POLICE EQUIPMENT COMPANY, INC.",2005,CA-51,20389.0
"HYDRAULICS INTERNATIONAL, INC.",2005,CA-32,3250.0
ADVANCED COMPOSITE TOOLING LLC,2005,CA-26,76483.0
"BRISTOL INDUSTRIES, LLC",2005,CA-90,21549.0
INTEGRATED PROCUREMENT TECHNOLOGIES,2005,CA-24,8843.0
"L3 TECHNOLOGIES, INC.",2005,CA-90,11010.0
"ARIZONA AERO FASTENERS, INC",2005,CA-26,3248.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2005,CA-26,7211.0
HARTWELL CORPORATION,2005,CA-45,5194.0
"UMPCO, INC.",2005,CA-45,3698.0
ALL METALS ENGINEERING,2005,CA-47,3472.0
MW SERVICES INC,2005,CA-40,131809.0
TYCO ELECTRONICS CORPORATION,2005,CA-16,3390.0
"BIO-RAD LABORATORIES, INC.",2005,CA-08,56786.0
"LEIDOS, INC.",2005,CA-90,10000.0
"PREDICATE LOGIC, INC.",2005,CA-90,20928.0
"JUNO TECHNOLOGIES, LLC",2005,CA-90,89000.0
VIASAT INC,2005,CA-49,1912.0
HYDRO-AIRE AEROSPACE CORP,2005,CA-30,10384.0
"B. & E. MANUFACTURING CO., INC.",2005,CA-46,3380.0
"SEMCO INSTRUMENTS, INC.",2005,CA-27,31499.0
SAIF INDUSTRIES,2005,CA-22,0.0
"VINYL TECHNOLOGY, LLC",2005,CA-31,19800.0
MEDIAL COMPONENTS,2005,CA-23,4768.0
MEDIAL COMPONENTS,2005,CA-23,7745.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-17,13151.0
"AEROL CO., INC.",2005,CA-43,11438.0
FISCHER CUSTOM COMMUNICATIONS INC,2005,CA-90,17640.0
"BRANDES ASSOCIATES, INC.",2005,CA-24,0.0
GBL SYSTEMS CORPORATION,2005,CA-26,0.0
INTELESIS TECHNOLOGIES CORP,2005,CA-51,0.0
"ORODAY, INC.",2005,CA-26,35457.0
INTEGRATED PROCUREMENT TECHNOLOGIES,2005,CA-24,17689.0
RTX CORPORATION,2005,CA-90,300.0
PARKER-HANNIFIN CORPORATION,2005,CA-47,38917.0
"CALIFASHIONS MANUFACTURING, INC.",2005,CA-90,7481.0
INTERNATIONAL ENVIRONMENTAL CORPORATION,2005,CA-29,248360.0
HARTWELL CORPORATION,2005,CA-45,158.0
"BUCULEA, MARIN",2005,CA-90,0.0
DUPLAN INDUSTRIES,2005,CA-50,2275.0
"TAB HARDWARE, INC.",2005,CA-42,390.0
PROAUDIO AMERICA,2005,,758.0
F P A MANUFACTURING,2005,CA-36,9584.0
INTERLOG CORPORATION,2005,CA-46,4090.0
"B. & E. MANUFACTURING CO., INC.",2005,CA-46,6988.0
"CI SYSTEMS, INC.",2005,CA-26,-1750.0
GENTEX CORP,2005,CA-90,157884.0
SONFARREL INC.,2005,CA-46,10857.0
TELESTAR INTERNATIONAL CORP.,2005,CA-35,18944.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2005,CA-32,14485095.0
REHAN INDUSTRIAL SUPPLY INC.,2005,CA-90,9032.0
MEGGITT SAFETY SYSTEMS INC,2005,CA-26,3652.0
TELAIR INTERNATIONAL INCORPORATED,2005,CA-26,25769.0
ITT FLUID TECHNOLOGY CORP,2005,CA-27,5190.0
"SECURE TRANSPORTATION COMPANY, INC.",2005,CA-38,0.0
ENGILITY LLC,2005,CA-32,405000.0
"FUJITSU COMPUTER PRODUCTS OF AMERICA, INC.",2005,CA-17,5664.0
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.",2005,CA-51,19974.0
GALORATH INCORPORATED,2005,CA-36,378365.0
MAGNA JAMES LTD.,2005,CA-35,7275.0
"SPS TECHNOLOGIES, LLC",2005,CA-43,5555.0
CALIFORNIA SCREW PRODUCTS CORP.,2005,CA-44,3100.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2005,CA-26,7696.0
STILLMAN SEAL CORPORATION,2005,CA-30,4417.0
"AEROL CO., INC.",2005,CA-43,12666.0
APPLIED BIOSYSTEMS,2005,CA-15,29282.0
CORPORATE EXPRESS US INC.,2005,CA-90,11244.0
"AMERITAC, INC.",2005,CA-10,39296.0
"HORNET ACQUISITIONCO, LLC",2005,CA-38,280825.0
"QUALITY AVIATION, INC",2005,CA-35,18000.0
SOLO ENTERPRISE CORP.,2005,CA-31,8937.0
DYNAMIC SYSTEMS INC,2005,CA-43,9493.0
"ARGUS INTERNATIONAL, LTD",2005,CA-19,4134.0
ITT CORPORATION,2005,CA-90,60830.0
"NORSTAN ELECTRONICS, INC",2005,CA-90,2727.0
KAVLICO CORPORATION,2005,CA-26,513120.0
"AERO-ELECTRIC CONNECTOR, INC.",2005,CA-90,0.0
"RGB SYSTEMS, INC",2005,CA-46,15897.0
"RETROTEL, INC.",2005,CA-90,4250.0
"MAX FUSION, INC",2005,CA-11,62592.0
"A & G MANUFACTURING, INC",2005,CA-32,7409.0
"ARGON ST, INC.",2005,CA-16,250000.0
OUTSOURCE LTD,2005,CA-48,75.0
BIOTRON DIAGNOSTICS INC,2005,CA-25,36433.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2005,CA-52,97453.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2005,CA-90,100880.0
"ICF ENVIRONMENTAL, INC.",2005,CA-90,-17743.0
"MRO WAREHOUSE, INC.",2005,CA-51,2970.0
"SYZYGY TECHNOLOGIES, INC.",2005,CA-51,20368.0
"BURNS & MCDONNELL, INC.",2005,CA-90,8363.0
"CAMERA BOUTIQUE, INC.",2005,CA-90,4275.0
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,2005,CA-46,40414.0
"AGILENT TECHNOLOGIES, INC.",2005,CA-17,-15825.0
"POLYCOM, INC.",2005,CA-14,33419.0
AYRES GROUP,2005,CA-48,4481.0
ALLERGAN MEDICAL OPTICS,2005,CA-47,2814.0
"LEIDOS, INC.",2005,CA-90,151778.0
"CUBIC GLOBAL DEFENCE, INC",2005,CA-90,827000.0
"TDY INDUSTRIES, INC.",2005,CA-32,0.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2005,CA-32,30000.0
ROBERT AVDEEF,2005,CA-49,40800.0
PARSONS GOVERNMENT SERVICES INC,2005,CA-40,7626000.0
ITV GLOBAL ENTERTAINEMENT INC.,2005,CA-32,18630.0
QUEST SOFTWARE INC,2005,CA-47,37119.0
"CIRCOR AEROSPACE, INC.",2005,CA-90,10903.0
"SCOTT-MARRIN, INC.",2005,CA-39,-65.0
"ECOST.COM, INC.",2005,CA-43,410.0
PREMIER COPPER AND BRASS \ PACIFIC INCORPORATED,2005,CA-52,1762.0
"SHAW ENVIRONMENTAL, INC.",2005,CA-10,111.0
"APPLIED MINDS, LLC",2005,CA-30,0.0
BAY SHIP & YACHT CO,2005,CA-12,2850.0
"ORODAY, INC.",2005,CA-26,91388.0
"CHANNEL TECHNOLOGIES GROUP, LLC",2005,CA-24,-7373.0
FRONTIER SYSTEMS INC,2005,CA-47,0.0
"R. SIMONS CO., INC.",2005,CA-24,249500.0
ST MICHAEL'S HOLINESS HOUSE OF PRAYER CHURCH,2005,CA-12,35955.0
"BURNS & MCDONNELL, INC.",2005,CA-51,7953.0
FAMILY LITERACY FOUNDATION,2005,CA-49,109240.0
THE ALLENSWORTH CO,2005,CA-41,965.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,2005,CA-17,1806067.0
HELMA BERNARDINI,2005,CA-41,4544.0
DESIGN CONSTRUCTION,2005,CA-41,122285.0
EPSON AMERICA INC,2005,CA-90,3049.0
CHRISBARRY AIRCRAFT CORP,2005,CA-29,240.0
ADEZA BIOMEDICAL CORPORATION,2005,CA-17,-36175.0
CATHERINE M  MEAD-HUTCHINSON,2005,CA-90,-3190.0
TERRELL COHEN DDS,2005,CA-24,24000.0
"TRUESDAIL LABORATORIES, INC.",2005,CA-40,99970.0
AIRLINK NETWORK CORPORATION,2005,CA-38,20588.0
JACOBS ENGINEERING GROUP INC,2005,CA-28,76115.0
DOOLEY INDUSTRIES INC,2005,CA-47,4800.0
ENGILITY CORPORATION,2005,CA-90,61523.0
"AP LABS, INC.",2005,CA-90,12180.0
SOLUTE,2005,CA-50,139075.28
"RJE INTERNATIONAL, INC.",2005,CA-47,26140.0
"NATIONAL TEST EQUIPMENT, INC.",2005,CA-49,12250.0
PAVE-TECH INC.,2005,CA-49,89951.0
PARSONS GOVERNMENT SERVICES INC.,2005,CA-28,4804.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2005,CA-37,400000.0
CARDINAL HEALTH 301 INCORPORATED,2005,CA-50,2196.0
MEGGITT SAFETY SYSTEMS INC,2005,CA-31,2850.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2005,CA-26,645.0
"BIO-RAD LABORATORIES, INC.",2005,CA-08,2750.0
FISCHER CUSTOM COMMUNICATIONS INC,2005,CA-90,5000.0
CA DEPT OF REHABILITATION,2005,CA-06,0.0
"ARMOUR OF AMERICA, INCORPORATED",2005,CA-43,12840.0
"LEIDOS, INC.",2005,CA-90,94943.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2005,CA-09,-202.0
"DENARDI MACHINERY, INC.",2005,CA-90,18580.0
"FLAME ENTERPRISES, INC.",2005,CA-32,7308.0
"TECHPLATE, INC",2005,CA-46,221880.0
BLUE TECH INC.,2005,CA-50,13455.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2005,CA-90,194218.0
"NYAD, INC.",2005,CA-90,1344.0
LM II,2005,CA-90,8400.0
NEON DESIGN A-SIGN MFG,2005,CA-49,6142.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2005,CA-90,4137.0
LOCKHEED MARTIN CORPORATION,2005,CA-27,166931.0
"GOLDSTONE, STEVE",2005,CA-90,69756.0
BOWSER CONSTRUCTION INC,2005,CA-04,8904.0
AMERICAN STAGE TOURS LLC,2005,CA-10,6480.0
"RAYTHEON APPLIED SIGNAL TECHNOLOGY, INC.",2005,CA-90,225039.0
"MOBILE STORAGE GROUP, INC.",2005,CA-30,10743.0
"ACORES FOODS, INC",2005,CA-19,5800.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2005,CA-41,70961.0
"SERENA SOFTWARE, INC.",2005,CA-15,22849.0
ELI LILLY AND COMPANY,2005,CA-90,12146.0
"MARVIN ENGINEERING CO, INC",2005,CA-43,3360.0
MEGGITT SAFETY SYSTEMS INC,2005,CA-26,52364.0
AERO TECHNOLOGY COMPANY,2005,CA-32,0.0
UNITED AERONAUTICAL CORPORATION,2005,CA-29,13350.0
"AEROSPARES FABRICATION, LLC.",2005,CA-38,15838.0
ITT FLUID TECHNOLOGY CORP,2005,CA-27,16896.0
ACRO-TRACE CORPORATION,2005,CA-38,31050.0
INTEGRATED PROCUREMENT TECHNOLOGIES,2005,CA-24,0.0
"ORODAY, INC.",2005,CA-26,14721.0
"MMG TECHNOLOGY GROUP, INC.",2005,CA-07,2828.0
E S SYSTEMS INC,2005,CA-47,17523.0
"ECHO REPORTING, INC",2005,CA-50,0.0
"MARRIOTT INTERNATIONAL, INC.",2005,CA-50,4560.0
PAPE MATERIAL HANDLING INC,2005,CA-39,7842.0
"VICON MOTION SYSTEMS, INC.",2005,CA-40,92700.0
"STANDARD AERO PARTS, INC",2005,CA-26,4590.0
PPI INDUSTRIAL CORP.,2005,CA-90,3230.0
"FUELING SYSTEMS CONTRACTORS, A JOINT VENTURE",2005,CA-04,0.0
"GOODWILL INDUSTRIES OF ORANGE COUNTY, CALIFORNIA",2005,CA-46,3375.0
WHITTAKER CORPORATION,2005,CA-26,46563.0
KONTRON AMERICA INC.,2005,CA-17,5374.0
"LEIDOS, INC.",2005,CA-90,-222.0
STRONGHOLD ENGINEERING INC,2005,CA-39,22847.0
SOUTHWESTERN MAINTENANCE,2005,CA-90,6900.0
RAYTHEON COMPANY,2005,CA-36,96279.0
GENESYS CORPORATION,2005,CA-30,0.0
"HORNET ACQUISITIONCO, LLC",2005,CA-38,-70950.0
"AERO-ELECTRIC CONNECTOR, INC.",2005,CA-90,6617.0
RJMS CORPORATION,2005,CA-14,1500.0
MCA ENGINEERS INC,2005,CA-47,-313800.0
"COAST/ADVANCED CHIP MAGNETICS, INC.",2005,CA-37,8550.0
WECO INC.,2005,CA-03,11387.0
"CSA ENGINEERING, INC.",2005,CA-16,500000.0
"AERO-ELECTRIC CONNECTOR, INC.",2005,CA-90,2544.0
"CUBIC DEFENSE APPLICATIONS, INC.",2005,CA-90,1470765.0
"QUARTERMASTER, LLC",2005,CA-45,6215.0
VACCO INDUSTRIES,2005,CA-31,42930.0
STRONGHOLD ENGINEERING INC,2005,CA-39,63202.0
ARROWHEAD PRODUCTS CORP,2005,CA-45,17829.0
APPLE INC,2005,CA-17,1034.0
"CEC VIBRATION PRODUCTS, LLC",2005,CA-31,2876.0
KING NUTRONICS CORPORATION,2005,CA-32,4614.0
KLEINFELDER INC,2005,CA-06,718138.0
"APM, LLC",2005,CA-40,3637.0
"MAURY MICROWAVE, INC.",2005,CA-35,5679.0
"LEIDOS, INC.",2005,CA-90,50000.0
"DATADATA, INC.",2005,CA-41,3790.0
"NEWPORT ELECTRONICS, INC.",2005,CA-46,18720.0
"CLAMSHELL STRUCTURES, INC",2005,CA-24,492521.0
FAKHRUDDIN SHAKIR,2005,CA-90,60928.0
"METALMART INTERNATIONAL, LLC",2005,CA-90,2498.0
"HEALTH NET FEDERAL SERVICES, LLC",2005,CA-90,251238911.0
ADVERTISING IDEAS,2005,CA-29,3432.0
ERM-WEST INC,2005,CA-10,1215252.0
TRAK MICROWAVE CORPORATION,2005,CA-26,11250.0
"LUKE CREWS, INC.",2005,CA-20,85415.0
GENERAL DYNAMICS GOVERNMENT SY,2005,CA-16,745491.0
PARSONS GOVERNMENT SERVICES INC.,2005,CA-28,339320.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2005,CA-90,5265.0
TFC MANUFACTURING INC.,2005,CA-44,8780.0
SENIOR OPERATIONS LLC,2005,CA-30,14220.0
WESCO AIRCRAFT HARDWARE CORP.,2005,CA-27,29025.0
"THERMODYNE INTERNATIONAL, LTD",2005,CA-35,40932.0
"HUNTINGTON VALLEY INDUSTRIES, INC.",2005,CA-47,2511.0
WESCO AIRCRAFT HARDWARE CORP.,2005,CA-27,9998.0
"FASTENER INNOVATION TECHNOLOGY, INC.",2005,CA-90,3183.0
"OMEGA INTERCONNECT, INC.",2005,CA-35,3159.0
"FASTENER INNOVATION TECHNOLOGY, INC.",2005,CA-90,9630.0
"AIRCRAFT HINGE, INC.",2005,CA-27,3720.0
"NESSTAY SUPPLY, INC.",2005,CA-14,2829.0
WILLIAM CORNICK,2005,CA-26,4500.0
"ROSELM INDUSTRIES, INC.",2005,CA-31,174300.0
"HYDRAULICS INTERNATIONAL, INC.",2005,CA-32,5125.0
"B. & E. MANUFACTURING CO., INC.",2005,CA-46,13500.0
"AERO PRODUCTS RESEARCH, INC.",2005,CA-36,199424.0
"WILEY X, INC.",2005,CA-14,5405.0
SKYSPARES PARTS INC,2005,CA-39,10508.0
VALLEY POWER SYSTEMS INC,2005,CA-90,9968.0
ITT FLUID TECHNOLOGY CORP,2005,CA-27,44838.0
EATON AEROSPACE LLC,2005,CA-30,36330.0
SONFARREL INC.,2005,CA-46,2553.0
MASTER INTERNATIONAL CORPORATION,2005,CA-36,2736.0
AMERICAN OVERSEAS AIR FREIGHT INC,2005,CA-36,1680.0
DAMERON HOSPITAL ASSOCIATION INC,2005,CA-09,270462.0
SYNCROTECH SOFTWARE CORPORATION,2005,CA-90,-37413.0
"QUALITY REFRIGERATION COMPANY, INC.",2005,CA-44,9677.0
ENTERPRISE RENT A CAR,2005,CA-51,7380.0
EDSI,2005,CA-40,160000.0
"ENVIREMEDIAL SERVICES, INC.",2005,CA-49,26700.0
"G 2 SOFTWARE SYSTEMS, INC.",2005,CA-90,0.0
INFORMATION SYSTEMS LABORATORIES INC,2005,CA-51,0.0
"JUNO TECHNOLOGIES, LLC",2005,CA-50,0.0
"VIDEOTAPE PRODUCTS, INC.",2005,CA-30,28708.0
SYNCROTECH SOFTWARE CORPORATION,2005,CA-90,0.0
ACEPEX MANAGEMENT CORPORATION,2005,CA-35,635753.0
"ACE AVIATION SERVICE, INC",2005,CA-49,3380.0
A J ENGRAVING,2005,CA-26,8270.0
DOCUPRODUCTS CORPORATION,2005,CA-24,175.0
ADMIRAL INC,2005,CA-90,-3988.0
ADVANCED TECHNICAL CORPORATION,2005,CA-90,10255.0
BLUE TECH INC.,2005,CA-90,146646.0
SYMMETRICOM INCORPORATED,2005,CA-90,15900.0
INTEGRITS CORP,2005,CA-90,16771.0
INTEGRITS CORP,2005,CA-90,4468.0
SIEMENS HEALTHCARE DIAGNOSTICS INC,2005,CA-19,6438.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2005,CA-32,313547.0
JORDANOS INC,2005,CA-24,555.0
ENGILITY LLC,2005,CA-90,83128.0
SONFARREL INC.,2005,CA-46,5123.0
SAN DIEGO COMMUNITY COLLEGE DISTRICT,2005,CA-51,-7622.0
"POTTER ELECTRIC, INC.",2005,CA-52,8136.0
PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA LLC),2005,CA-18,60698.0
HELINET AVIATION SERVICES LLC,2005,CA-29,550.0
HAWTHORNE RENT-IT SERVICE,2005,CA-50,14217.0
GREIF INC,2005,CA-35,4080.0
MARIA E COOK,2005,CA-90,3200.0
ADVATECH PACIFIC INC,2005,CA-23,89976.0
SHAR-CRAFT INC,2005,CA-90,11123.0
SORA POWER INC.,2005,CA-39,44460.0
THE DEUTSCH COMPANY INC,2005,CA-90,48068.0
CAMINO NEUROCARE,2005,CA-90,11450.0
S AND S FARMS,2005,CA-48,2245.0
"TETRA TECH, INC.",2005,CA-28,33147.0
FORWARD SLOPE INCORPORATED,2005,CA-50,0.0
SYSTEMS SERVICE CORP.,2005,CA-26,0.0
"SOUTHERN CALIFORNIA BRAIDING, INC.",2005,CA-42,12840.0
EATON AEROSPACE LLC,2005,CA-90,11815.0
"ROCKWELL COLLINS, INC.",2005,CA-90,681.0
"MEGGITT (SIMI VALLEY), INC.",2005,CA-26,5808.0
FMH AEROSPACE CORP.,2005,CA-47,5380.0
ARGO-TECH CORPORATION COSTA MESA,2005,CA-47,20368.0
THE DEUTSCH COMPANY INC,2005,CA-90,5007.0
"FISICA APPLIED TECHNOLOGIES, INC.",2005,CA-12,158712.0
L3HARRIS INTERSTATE ELECTRONICS CORPORATION,2005,CA-46,370165.0
TAKESSIAN & ASSOCIATES,2005,CA-90,226053.0
GLOBAL ELECTRO SYSTEMS INC,2005,CA-16,1112.0
LOCKHEED MARTIN CORP,2005,CA-17,3000000.0
"MRO WAREHOUSE, INC.",2005,CA-51,5250.0
WING INFLATABLES INC,2005,CA-02,12961.0
MCMASTER-CARR SUPPLY CO,2005,CA-38,299.0
X & D SUPPLY,2005,CA-49,14172.0
HYDRA-ELECTRIC COMPANY,2005,CA-30,6827.0
INFORMATICA LLC,2005,CA-15,22000.0
PALOMAR POMERADO HEALTH,2005,CA-90,4999.0
GSE HOLDINGS INC.,2005,CA-08,4809.0
ARYAN ENGINEERING & MANUFACTURING SERVICES INC.,2005,CA-17,16808.0
WHITTAKER CORPORATION,2005,CA-26,55660.0
"LEIDOS, INC.",2005,CA-90,40000.0
HATFIELD COMPANY INC,2005,CA-03,5850.0
AEROSPACE RIVET AND BOLT,2005,CA-39,4845.0
ROTARY SUPPORT,2005,CA-30,3550.0
M.S. AEROSPACE INC.,2005,CA-29,5625.0
HI-TECH MANUFACTURING & MACHINING INC,2005,CA-17,4500.0
HARTWELL CORPORATION,2005,CA-45,9658.0
"ACE AVIATION SERVICE, INC",2005,CA-49,3002.0
LOCKHEED MARTIN CORPORATION,2005,CA-90,108000.0
M C C I,2005,CA-10,6296.0
PROCAL ELECTRIC INC,2005,CA-23,2393.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2005,CA-90,-29110.0
ACCRATRONICS SEALS CORP,2005,CA-30,37380.0
"AK METALS, LLC",2005,CA-50,2990.0
"NAVY, UNITED STATES DEPARTMENT OF THE",2005,CA-50,6798.0
"EYETRACKING, INC.",2005,CA-51,0.0
"KOAM ENGINEERING SYSTEMS, INC.",2005,CA-51,0.0
"STRATEGIC DATA SYSTEMS, INC.",2005,CA-90,0.0
"FLAME ENTERPRISES, INC.",2005,CA-32,174995.0
BOSTON SCIENTIFIC NEUROMODULATION CORP,2005,CA-29,25750.0
NSN SPECIALISTS,2005,CA-05,4541.0
PARSONS GOVERNMENT SERVICES INC.,2005,CA-28,587983.0
"MARVIN ENGINEERING CO, INC",2005,CA-43,44730.0
"MARVIN ENGINEERING CO, INC",2005,CA-43,21125.0
"SOONA B. JAHINA, D.D.S., M.SC.",2005,CA-90,-30.0
"STACO SYSTEMS, INC.",2005,CA-47,8781.0
HYDRO-AIRE AEROSPACE CORP,2005,CA-30,0.0
COMMUNICATIONS & POWER INDUSTRIES LLC,2005,CA-15,94000.0
PACIFIC ELECTRONIC ENTERPRISES INC,2005,CA-47,38000.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2005,CA-09,4354.0
"BERMINGHAM CONTROLS, INC., A CALIFORNIA CORPORATION",2005,CA-45,22167.0
BLAYLOCK ENGINEERING GROUP,2005,CA-90,-15630.0
D R S TECHNICAL SERVICES INC,2005,CA-90,295971.0
