recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
TANNER RESEARCH INC,2002,CA-28,69967.0
BIO RAD LABORATORIES INC,2002,CA-08,32700.0
"LEIDOS, INC.",2002,CA-90,530000.0
THE BOEING COMPANY,2002,CA-44,262806.0
JANE K DUNSKY,2002,CA-26,68278.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2002,CA-90,20771.0
"BAE SYSTEMS MARITIME ENGINEERING & SERVICES, INC.",2002,CA-51,301727.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2002,CA-52,211515.0
GAVIN JONES EG,2002,CA-48,62998.0
"ALI, HABIBA",2002,CA-90,28521.0
"COHERENT AEROSPACE & DEFENSE, INC.",2002,CA-48,232875.0
LINDEN SHIMIZU CONSTRUCTION,2002,CA-24,9218.0
"A & D FIRE PROTECTION, INC.",2002,CA-48,394382.0
"ALLIED CONTAINER SYSTEMS, INCORPORATED",2002,CA-08,34980.0
TRIMBLE INC.,2002,CA-17,330000.0
"LAVI SYSTEMS, INC.",2002,CA-29,0.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2002,CA-32,89031.0
"MASTER RESEARCH & MANUFACTURING, INC.",2002,CA-38,85753.0
"VALLEY-TODECO, INC",2002,CA-29,75756.0
"CALIFORNIA MARINE CLEANING, INC.",2002,CA-90,0.0
"USFI, INC.",2002,CA-43,32808.0
MCKESSON CORPORATION,2002,CA-90,127932.0
"FLAME ENTERPRISES, INC.",2002,CA-32,26952.0
COMMUNICATIONS & POWER INDUSTRIES LLC,2002,CA-15,49700.0
"WIN ARN, INC",2002,CA-31,110091.0
"L3 TECHNOLOGIES, INC.",2002,CA-29,100000.0
OWL INTERNATIONAL INC.,2002,CA-47,142051.0
CARTWRIGHT ELECTRONICS,2002,CA-90,7790.0
"CUBIC GLOBAL DEFENCE, INC",2002,CA-51,1317785.0
CRYSTALVIEW TECHNOLOGY CORP,2002,CA-47,17148.0
"CALIFORNIA MARINE CLEANING, INC.",2002,CA-90,64940.0
"SOLPAC, INC.",2002,CA-90,132399.0
"PLOURD, DAVID M MD",2002,CA-51,200000.0
PROPULSION CONTROLS ENGINEERING,2002,CA-90,66580.0
"PASTERNACK ENTERPRISES, INC.",2002,CA-47,8472.0
MERCURY SYSTEMS - TRUSTED MISSION SOLUTIONS INC.,2002,CA-90,70760.0
"REMEC DEFENSE & SPACE, INC.",2002,CA-51,66950.0
FORTHIF TECHNOLOGY INC,2002,CA-36,69675.0
LINDEN SHIMIZU CONSTRUCTION,2002,CA-24,816.0
AMERICAN COMPRESSOR COMPANY,2002,CA-38,50970.0
"PACIFIC SKY SUPPLY, INC.",2002,CA-29,0.0
ALLIED AEROSPACE,2002,CA-36,166807.0
"MARVIN ENGINEERING CO, INC",2002,CA-43,68140.0
T M W CORPORATION,2002,CA-29,64125.0
"GRINDLEY MANUFACTURING, INC.",2002,CA-30,26634.0
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",2002,CA-52,0.0
"FRESH NETWORK, LLC",2002,CA-90,0.0
"A F B SYSTEMS, INC.",2002,CA-26,86550.0
ZEPHYR MANAGEMENT GROUP INC,2002,CA-90,21480.0
"J.C. CHANG & ASSOCIATES, INC.",2002,CA-90,18159.0
PACIFIC DEFENSE SYSTEMS LLC,2002,CA-52,2334.0
"NIELSEN ENGINEERING & RESEARCH, INC.",2002,CA-16,197666.0
PROPULSION CONTROLS ENGINEERING,2002,CA-52,777990.0
"LEIDOS, INC.",2002,CA-90,28359.0
"NOVA COMMERCIAL CO, INC",2002,CA-14,59.0
HOWMET GLOBAL FASTENING SYSTEMS INC,2002,CA-36,299477.0
GENERAL ATOMICS,2002,CA-90,1400000.0
FUTURA FIBERGLASS,2002,CA-52,1.0
"TETRA TECH, INC.",2002,CA-28,716633.0
"DIMENSIONS CONSTRUCTION, INC.",2002,CA-52,5881.0
CARRIER JOHNSON,2002,,-12227.0
"KBR WYLE SERVICES, LLC",2002,CA-36,277200.0
"RGW CONSTRUCTION, INC.",2002,CA-14,3996574.0
"I E -PACIFIC, INC  & RDH, A JO",2002,CA-52,0.0
"TAPESTRY SOLUTIONS, INC.",2002,CA-90,82304.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-90,206000.0
"PC MALL, INC",2002,CA-43,5398.0
"GATEWAY, INC",2002,CA-48,11700.0
MOONSPACE CORPORATION,2002,CA-24,110586.0
E2 CORP.,2002,CA-29,90692.0
"JOE GENOVA & ASSOC , INC",2002,CA-46,0.0
TELEDYNE BATTERY PRODUCTS,2002,CA-90,0.0
"AIR CRAFTORS ENGINEERING, INC.",2002,CA-35,0.0
"INTERNATIONAL PRECISION, INC",2002,CA-32,36366.0
SHUR-LOK CORPORATION,2002,CA-47,32108.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,38766.0
"FEDERAL PRISON INDUSTRIES, INC",2002,CA-90,0.0
REVERE TRANSDUCERS INC,2002,CA-40,0.0
CONTAINMENT CORPORATION,2002,CA-45,0.0
HYDRO-FITTING MANUFACTURING CORPORATION,2002,CA-31,0.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,43520.0
"NAVCOM DEFENSE ELECTRONICS, INC.",2002,CA-31,47380.0
MCKESSON CORPORATION,2002,CA-90,77168.0
HII SAN DIEGO SHIPYARD INC.,2002,CA-90,20500.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,34964.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,27584.0
RAYTHEON COMPANY,2002,CA-36,158613.0
ISC8 INC.,2002,CA-47,69691.0
CPI MALIBU DIVISION,2002,CA-26,7000.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2002,CA-32,65044.0
RBC TRANSPORT DYNAMICS CORP,2002,CA-46,72522.0
MEGGITT SAFETY SYSTEMS INC,2002,CA-26,50063.0
MCAERO LLC,2002,CA-36,100000.0
MICHAEL E NEWMAN,2002,CA-51,75950.0
GRISWOLD INDUSTRIES,2002,CA-47,42435.0
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",2002,CA-52,99858.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,28187.0
MCKESSON CORPORATION,2002,CA-90,63201.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,43826.0
MCKESSON CORPORATION,2002,CA-90,126926.0
"ROHR, INC.",2002,CA-52,31856.0
RGB DISPLAY CORP,2002,CA-03,69831.0
WOODWARD HRT INC,2002,CA-27,67500.0
UNITED TECHNOLOGIES CORPORATION,2002,CA-90,60286.0
"MANEY AIRCRAFT, INC.",2002,CA-35,31280.0
SENIOR OPERATIONS LLC,2002,CA-30,36526.0
INTERTRADE AVIATION CORP,2002,CA-47,40460.0
"MARVIN ENGINEERING CO, INC",2002,CA-43,89400.0
"HEALTH NET, INC.",2002,CA-32,1128390.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,31892.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,126911.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2002,CA-90,91166.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,30890.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,52713.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,37864.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,30405.0
MCKESSON CORPORATION,2002,CA-90,75830.0
MCKESSON CORPORATION,2002,CA-90,80263.0
MCKESSON CORPORATION,2002,CA-90,193676.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,32326.0
MEGGITT NORTH HOLLYWOOD INC,2002,CA-29,190608.0
"GENERAL NUCLEONICS, INC.",2002,CA-35,0.0
MCKESSON CORPORATION,2002,CA-90,55583.0
MCKESSON CORPORATION,2002,CA-90,143805.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,37735.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,-89820.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,31908.0
"ADIZES INSTITUTE, LLC",2002,CA-24,193000.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,93047.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,77070.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,27760.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,32707.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,28247.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,28970.0
"HERBER AIRCRAFT SERVICE, INC.",2002,CA-36,52497.0
"INTERNATIONAL PRECISION, INC",2002,CA-32,0.0
"COATING SPECIALTIES, INC",2002,CA-90,0.0
"BECKMAN COULTER, INC",2002,CA-90,0.0
"TEAC AEROSPACE TECHNOLOGIES, INC",2002,CA-28,153454.0
"LEIDOS, INC.",2002,CA-90,-26161.0
"AGILENT TECHNOLOGIES, INC.",2002,CA-17,63860.0
"LEIDOS, INC.",2002,CA-90,415000.0
"LEIDOS, INC.",2002,CA-90,49704.0
"BECKMAN COULTER, INC",2002,CA-90,45498.0
GORDON D  CALDWELL INC,2002,CA-43,2933.0
"LEIDOS, INC.",2002,CA-90,30000.0
D R S TECHNICAL SERVICES INC,2002,CA-90,29228.0
ANVIL CASES INC,2002,CA-38,6810.0
"LEIDOS, INC.",2002,CA-90,50000.0
"AGILENT TECHNOLOGIES, INC.",2002,CA-17,212451.0
"POLYCOM, INC.",2002,CA-14,8239.0
BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.,2002,CA-50,70550.0
MARATHONNORCO AEROSPACE INCORPORATED,2002,,97868.0
THERMO FINNIGAN LLC,2002,CA-90,329120.0
"SOURCE DIVERSIFIED, INC",2002,CA-49,552.0
"AGILENT TECHNOLOGIES, INC.",2002,CA-17,94723.0
"TEAC AEROSPACE TECHNOLOGIES, INC",2002,CA-28,42000.0
D R S TECHNICAL SERVICES INC,2002,CA-90,98134.0
REVERE TRANSDUCERS INC,2002,CA-40,0.0
"LEON CONSTRUCTION, INC",2002,CA-24,124500.0
"L-3 SERVICES, INC.",2002,CA-50,165633.0
RWE SCHOTT SOLAR INC,2002,CA-03,118000.0
DAEGIS INC.,2002,CA-06,273125.0
"LEIDOS, INC.",2002,CA-90,0.0
"JAV, INC.",2002,CA-24,5284.0
"BERING TECHNOLOGY, INC.",2002,CA-16,46031.0
"TECOLOTE RESEARCH, INC.",2002,CA-24,294181.0
"A-1 ENTERPRISES, INC.",2002,CA-46,14249.0
"BEAVENS SYSTEMS, INC.",2002,CA-36,3640.0
"WINZLER & KELLY, CONSULTING ENGINEERS",2002,CA-51,20294.0
"LEIDOS, INC.",2002,CA-90,1256106.0
HAWORTH INC,2002,,7.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-41,247185.0
HYDRA-ELECTRIC COMPANY,2002,CA-30,55918.0
W&K CONSULTING ENGINEERS,2002,CA-90,476158.0
ENVIRONMENTAL CHEMICAL CORPORATION,2002,CA-90,1543.0
"NBC ENTERPRISES, INC",2002,CA-30,4140.0
"DATRON WORLD COMMUNICATIONS, INC.",2002,CA-49,103515.0
PARSONS GOVERNMENT SERVICES INC.,2002,CA-28,40000.0
"SYNECTIC SOLUTIONS, INC.",2002,CA-26,47919.0
SENIOR OPERATIONS LLC,2002,CA-30,83315.0
"BRANTNER AND ASSOCIATES, INC.",2002,CA-90,33000.0
T M W CORPORATION,2002,CA-29,158417.0
ACC-SHINCO JOINT VENTURE,2002,CA-11,705035.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-36,49548.0
VASQUEZ MARSHALL ARCHITECTS,2002,CA-90,43292.0
PRIORITY HEATING & AIR CONDITIONING INC,2002,CA-45,-542.0
SYSTEMS APPLICATION & TECHNOLOGIES INC,2002,CA-26,33158.0
NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.,2002,CA-33,32617.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2002,CA-90,14052.0
"FRUIT GROWERS LABORATORY, INC",2002,CA-26,-578.0
HAWORTH INC,2002,CA-05,9507.0
"GOODMAN BALL, INC.",2002,CA-90,30000.0
JACOBS ENGINEERING GROUP INC,2002,CA-28,39915.0
"LEIDOS, INC.",2002,CA-90,5814000.0
RAYTHEON COMPANY,2002,CA-36,148333.0
J.M.R. CONSTRUCTION CORP.,2002,CA-90,216453.0
STEINBERG HART,2002,CA-50,-150.0
"BESTEK ENGINEERING, INC.",2002,CA-43,1659662.0
TETRA TECH INC ISG-1,2002,CA-28,4513.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,-39105.0
"D R CONSULTANTS & DESIGNERS, INC.",2002,CA-90,94556.0
"D & D SAW WORKS, INC.",2002,CA-90,141267.0
"CORRPRO COMPANIES, INC.",2002,CA-51,6654.0
STEINBERG HART,2002,CA-90,503323.0
ENVIRONMENTAL CHEMICAL CORPORATION,2002,CA-90,1197115.0
"MANTECH SRS TECHNOLOGIES, INC.",2002,CA-47,40000.0
"MWH AMERICAS, INC.",2002,CA-06,1496732.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-44,700000.0
"KINGS REHABILITATION CENTER, INC",2002,CA-20,1649.0
LARON ENTERPRISES,2002,CA-10,-360238.0
TETRA TECH INC ISG-1,2002,CA-28,-4794.0
"AECOM TECHNICAL SERVICES, INC.",2002,CA-42,70932.0
TETRA TECH INC,2002,CA-35,22199.0
"TORNESSA, INC",2002,CA-19,11352.0
GENTEX CORP,2002,CA-90,76927.0
"GANAR INDUSTRIES, INC",2002,CA-43,31295.0
ALL CITIES ENTERPRISES,2002,CA-35,50330.0
"TETRA TECH, INC.",2002,CA-28,74983.0
INNOVATIVE INCLOSURES,2002,CA-48,152993.0
ENGILITY CORPORATION,2002,CA-32,18730.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2002,CA-90,6188.0
"LEIDOS, INC.",2002,CA-90,644590.0
"CUSTOM CONTROL SENSORS, LLC",2002,CA-32,70432.0
MSC.SOFTWARE CORPORATION,2002,CA-46,27380.0
PRI-DJI A CONSTRUCTION JV,2002,CA-51,-2596.0
EDSI,2002,CA-40,3660798.0
LASERSCOPE,2002,CA-90,70096.0
URS GROUP INC,2002,CA-12,133958.0
INFORMIX SOFTWARE INC,2002,CA-90,3616.0
"DUNCAN SECURITY CONSULTANTS, INC.",2002,CA-27,114287.0
TIERRA DATA INC,2002,CA-90,5100.0
KTU&A,2002,CA-50,231541.0
VIASAT INC,2002,CA-49,1258014.0
LOCKHEED MARTIN CORPORATION,2002,CA-27,8881903.0
SRI INTERNATIONAL,2002,CA-90,50000.0
"IBASET FEDERAL SERVICES, LLC",2002,CA-40,65327.0
JACOBS ENGINEERING GROUP INC,2002,CA-28,-660961.0
"SYZYGY TECHNOLOGIES, INC.",2002,CA-51,44375.0
"BOTTLING GROUP, LLC",2002,CA-90,32144.0
"LEIDOS, INC.",2002,CA-24,99988.0
AHNTECH INC,2002,CA-51,314528.0
ALL CITIES ENTERPRISES,2002,CA-35,9073.0
BROADAX SYSTEMS INCORPORATED,2002,CA-90,26091.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-44,1500000.0
ROLLS-ROYCE ENGINE SERVICES-OAKLAND INC,2002,CA-12,675000.0
GLOBAL PCCI (GPC),2002,CA-47,19277.0
"L3 TECHNOLOGIES, INC.",2002,CA-51,31500.0
PACIFIC ELECTRONIC ENTERPRISES INC,2002,CA-47,105334.0
"MEC ANALYTICAL SYSTEMS, INC",2002,CA-49,5000.0
GLOBAL PCCI (GPC),2002,CA-47,229943.0
"BABCOCK LABORATORIES, INC.",2002,CA-39,90.0
"TETRA TECH, INC.",2002,CA-90,-1362.0
"LEIDOS, INC.",2002,CA-90,199992.0
FEDERAL EXPRESS CORPORATION,2002,,732816.0
MWH AMERICAS INC,2002,CA-28,375.0
VALIMET INC,2002,CA-09,125996.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,1657950.0
"SHAW ENVIRONMENTAL, INC.",2002,CA-10,-8780.0
"MICROWAVE POWER PRODUCTS, INC.",2002,CA-16,548138.0
"BUNZL DISTRIBUTION CALIFORNIA, LLC",2002,CA-46,33153.0
TFC MANUFACTURING INC.,2002,CA-90,0.0
FEDERAL EXPRESS CORPORATION,2002,,332092.0
CUSTOMER SERVICEINC,2002,CA-90,42389.0
GLOBAL PCCI (GPC),2002,CA-47,775.0
WESTERN MACHINERY ELECTRIC,2002,CA-08,115289.0
"LEIDOS, INC.",2002,CA-90,40000.0
ALL CITIES ENTERPRISES,2002,CA-35,69497.0
PARKER HANNIFIN CUSTOMER SUPPO,2002,CA-47,686818.0
ADVENT SYSTEMS INC,2002,CA-16,178262.0
"ALL STAR MAINTENANCE, INC.",2002,CA-50,368673.0
ALL CITIES ENTERPRISES,2002,CA-35,103906.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2002,CA-48,6603519.0
SMF SYSTEMS TECHNOLOGY,2002,CA-10,14235.0
T E SERVICES CORPORATION,2002,CA-13,15590.0
"BABCOCK LABORATORIES, INC.",2002,CA-39,-121.0
"SHAW ENVIRONMENTAL, INC.",2002,CA-10,-782.0
"TETRA TECH, INC.",2002,CA-11,-862.0
"PHILLIPS NATIONAL, INC",2002,CA-49,6212.0
"DEL-JEN, INC.",2002,CA-36,88001.0
US FOODS INC,2002,CA-49,29554.0
ORI SERVICES CORPORATION,2002,CA-90,-1.0
GLOBAL PCCI (GPC),2002,CA-47,357449.0
SHAW ENVIRONMENTAL & INFRASTRU,2002,CA-90,-17.0
GLOBAL PCCI (GPC),2002,CA-47,777.0
FEDERAL EXPRESS CORPORATION,2002,,408664.0
FEDERAL EXPRESS CORPORATION,2002,,67250.0
"KOAM ENGINEERING SYSTEMS, INC.",2002,CA-51,200000.0
"PHILLIPS NATIONAL, INC",2002,CA-49,10995.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-44,75000.0
"TETRA TECH, INC.",2002,CA-90,-2022.0
"TETRA TECH, INC.",2002,CA-11,-551.0
FEDERAL EXPRESS CORPORATION,2002,,-859441.0
"SANTA BARBARA APPLIED RESEARCH, INC.",2002,CA-24,74250.0
"LEIDOS, INC.",2002,CA-90,796180.0
SHUR-LOK CORPORATION,2002,CA-47,0.0
"LEIDOS, INC.",2002,CA-90,1799987.0
"LEIDOS, INC.",2002,CA-90,367141.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2002,CA-90,50117.0
DOWNEY MANUFACTURING INC,2002,CA-42,182341.0
"BECHTEL NATIONAL, INC.",2002,CA-90,60000.0
BON-TON FAREAST INC,2002,CA-90,171450.0
KAVLICO CORPORATION,2002,CA-26,0.0
"ALL STAR MAINTENANCE, INC.",2002,CA-50,18500.0
FEDERAL EXPRESS CORPORATION,2002,,364550.0
"TETRA TECH, INC.",2002,CA-11,-2192.0
JACOBS ENGINEERING GROUP INC,2002,CA-90,28310.0
"TETRA TECH, INC.",2002,CA-11,-133253.0
FEDERAL EXPRESS CORPORATION,2002,,764384.0
COLSA CORPORATION,2002,CA-51,38747.0
"HNK CONSTRUCTION, INC.",2002,CA-34,5459.0
SAN DIEGO STATE UNIVERSITY FOUNDATION,2002,CA-90,150000.0
TITAN PROCUREMENT LLC,2002,CA-90,29873.0
"PARSONS ENGINEERING SCIENCE, INC.",2002,CA-28,13000.0
"NATIONAL MAINTENANCE, INC.",2002,CA-24,959586.0
G. C. MICRO CORPORATION,2002,CA-02,294500.0
"CONNECTEC COMPANY, INC.",2002,CA-47,34732.0
US FOODS INC,2002,CA-49,28200.0
"SDV TELECOMMUNICATIONS, INC.",2002,CA-03,28574.0
SI-NOR INCORPORATED,2002,CA-33,62018.0
GENTEX CORP,2002,,0.0
TFC MANUFACTURING INC.,2002,CA-90,0.0
AKON INCORPORATED,2002,CA-17,96255.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,27399.0
"SKYTRONICS, INC.",2002,CA-36,0.0
US FOODS INC,2002,CA-38,30280.0
"FRESH NETWORK, LLC",2002,CA-90,25439.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,-28115.0
BISHOPS TREE SERVICES,2002,CA-49,-120.0
QUINN GROUP INC,2002,CA-26,9726.0
"USFI, INC.",2002,CA-43,54948.0
"CALIFORNIA MARINE CLEANING, INC.",2002,CA-90,240.0
"LEIDOS, INC.",2002,CA-90,55455.0
ACC-SHINCO JOINT VENTURE,2002,CA-11,70000.0
"AIR PROPERTY MAINTENANCE COMPANY, INC.",2002,CA-24,5145.0
"TETRA TECH, INC.",2002,CA-11,-9580.0
"TETRA TECH, INC.",2002,CA-11,-522.0
"TETRA TECH, INC.",2002,CA-90,-9727.0
"L3HARRIS TECHNOLOGIES, INC",2002,CA-29,233300.0
H & H ENGINEERING CONSTRUCTION INC,2002,CA-09,8133.0
MANUEL C FERNANDEZ AND ASSOC/SEC ENGINEERS INC JOINT VENTURE,2002,CA-12,31372.0
GLOBAL PCCI (GPC),2002,CA-47,554.0
DAVID FORD CONSULTING ENGINEERS INC,2002,CA-90,-20000.0
"VARIAN MEDICAL SYSTEMS, INC",2002,CA-16,9452.0
"TETRA TECH, INC.",2002,CA-28,-10850.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,35625.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,34758.0
"CUSTOM CONTROL SENSORS, LLC",2002,CA-32,0.0
"LEIDOS, INC.",2002,CA-90,39246.0
"TETRA TECH, INC.",2002,CA-11,-32209.0
"AECOM TECHNICAL SERVICES, INC.",2002,CA-42,411273.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2002,CA-36,495306.0
"SHAW ENVIRONMENTAL, INC.",2002,CA-10,-9779.0
"AIRBORNE TECHNOLOGIES, INC.",2002,CA-26,0.0
"LEIDOS, INC.",2002,CA-90,30458.0
"NORTHROP GRUMMAN DEFENSE MISSION SYSTEMS, INC.",2002,CA-44,-3690.0
"ALL STAR MAINTENANCE, INC.",2002,CA-50,4141.0
"AMEC E&I, INC",2002,CA-90,104080.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,190000.0
"MANTECH SRS TECHNOLOGIES, INC.",2002,CA-47,44473.0
ACEPEX MANAGEMENT CORPORATION,2002,CA-35,443100.0
STANTEC CONSULTING SERVICES INC.,2002,CA-06,28773.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,300000.0
"ROHRER BROS., INC.",2002,CA-90,29095.0
"ALTERNATIVE TECHNOLOGY & MGMT,",2002,CA-03,300000.0
"LEIDOS, INC.",2002,CA-90,100000.0
"PACIFIC SCIENCE & ENGINEERING GROUP, INC.",2002,CA-50,79994.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,54806.0
EATON AEROSPACE LLC,2002,CA-30,39232.0
"TONY'S MULTI-SERVICE FIRM, INC.",2002,CA-39,0.0
QUEST DIAGNOSTICS INCORPORATED,2002,CA-51,68500.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2002,CA-36,490950.0
US FOODS INC,2002,CA-38,257834.0
"LEIDOS, INC.",2002,CA-90,505506.0
CLOROX CO,2002,CA-12,697093.0
"ISLAND ENVIRONMENTAL SERVICES, INC.",2002,CA-35,0.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,33576.0
GLOBAL PCCI (GPC),2002,CA-47,905.0
"TETRA TECH, INC.",2002,CA-11,-258.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,30713.0
"PHILLIPS NATIONAL, INC",2002,CA-49,500.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,32724.0
"L3HARRIS TECHNOLOGIES, INC",2002,CA-29,493396.0
"LEIDOS, INC.",2002,CA-90,251060.0
S M F SYSTEMS CORPORATION,2002,CA-10,5616.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,27646.0
"LEIDOS, INC.",2002,CA-90,2073579.0
"ALL STAR MAINTENANCE, INC.",2002,CA-50,49479.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,33798.0
ALL CITIES ENTERPRISES,2002,CA-35,13000.0
US FOODS INC,2002,CA-38,27174.0
ANDREW C CHEN,2002,CA-90,-3801.0
ACEPEX MANAGEMENT CORPORATION,2002,CA-35,9457.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,72393.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,38659.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,43700.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,44904.0
"USFI, INC.",2002,CA-43,71230.0
"GERWEND ENTERPRISES, INC.",2002,CA-90,-55200.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,43587.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,36869.0
"NBC ENTERPRISES, INC",2002,CA-30,10453.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,64528.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,52185.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,26697.0
MCKESSON CORPORATION,2002,CA-90,99295.0
MCKESSON CORPORATION,2002,CA-90,28482.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,92459.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,26584.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,27211.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,27414.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,32073.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,30002.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,49469.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,45881.0
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",2002,CA-90,158403.0
"PACIFIC SHIP REPAIR & FABRICATION, INC.",2002,CA-90,2400.0
WESTERN WIRELESS LLC,2002,CA-26,26473.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,29399.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,37309.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,45059.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,31612.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,70848.0
MCKESSON CORPORATION,2002,CA-90,80517.0
MCKESSON CORPORATION,2002,CA-90,104334.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2002,CA-90,-8000.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,53625.0
SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,2002,CA-90,63737.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,87380.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,56593.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,57896.0
WOODWARD HRT INC,2002,CA-27,81519.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,62091.0
INTEGRATED ENVIRONMENTAL MGT,2002,CA-49,8602.0
SONY PICTURES ENTERTAINMENT INC.,2002,CA-37,70838.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,35350.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2002,CA-52,-200000.0
PACIFIC BELL TELEPHONE COMPANY,2002,CA-90,1049400.0
BERGEN BRUNSWIG DRUG COMPANY,2002,CA-90,30940.0
PARKER-HANNIFIN CORPORATION,2002,CA-47,81900.0
