recipient_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
NORTHROP GRUMMAN CORPORATION,2003,CA-38,100000.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,27103.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2003,CA-32,0.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,39973.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,96408.0
MCKESSON CORPORATION,2003,CA-90,31573.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",2003,CA-09,68931.0
FAKHRUDDIN SHAKIR,2003,CA-90,5978.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,25000.0
"CALABAZAS CREEK RESEARCH, INC.",2003,CA-16,99999.0
RAYTHEON TECHNICAL SERVICES CO,2003,CA-90,16000.0
HAMILTON SUNDSTRAND CORPORATION,2003,CA-90,9240.0
A M H INC,2003,CA-28,4820.0
FLIGHT SUITS,2003,CA-51,11523.0
POINT RESEARCH CORPORATION,2003,,69812.0
"UNIVERSITY OF CALIFORNIA, DAVIS",2003,CA-90,356000.0
DIVERSE PEST MANAGEMENT,2003,CA-24,7800.0
AMTEL,2003,,0.0
"BEA SYSTEMS, INC.",2003,CA-17,33500.0
ANRITSU COMPANY,2003,CA-90,25350.0
"MARVIN ENGINEERING CO, INC",2003,CA-43,4184376.0
US FOODS INC,2003,CA-49,25372.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,145277.0
"LEIDOS, INC.",2003,CA-90,151956.0
JASON ASSOCIATES CORPORATION,2003,CA-90,100000.0
ADAC LABORATORIES INC,2003,CA-17,-83150.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,420000.0
STEALTH NETWORK COMMUNICATIONS INC,2003,CA-14,9360.0
ORI SERVICES CORPORATION,2003,CA-90,427324.0
RIMPAU ENTERPRISES INC,2003,CA-36,3500.0
"AMETEK PROGRAMMABLE POWER, INC.",2003,CA-90,25701.0
QUANTUM APPLIED SCIENCE & RESEARCH INC,2003,CA-90,99969.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25814.0
NETIQ CORPORATION,2003,CA-17,22503.0
"UNITED RENTALS (NORTH AMERICA), INC.",2003,CA-23,-1198.0
NIT AMERICAS INCORPORATED,2003,CA-26,0.0
"WESTERN VIDEO, INC.",2003,CA-41,2631.0
S M F SYSTEMS CORPORATION,2003,CA-10,0.0
"SOLPAC, INC.",2003,CA-90,4761.0
GROUPE LACASSE INC,2003,,47739.0
"ENVIRONMENTAL SYSTEMS RESEARCH INSTITUTE, INC.",2003,CA-90,4237.0
"RAM INTERNATIONAL, LLC",2003,CA-49,7125.0
G. C. MICRO CORPORATION,2003,CA-02,-4966.0
AMERICAN DELPHI INC,2003,CA-45,10228.0
BALANCE INDUSTRIES INC,2003,CA-24,6171300.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,123795.0
THE BOEING COMPANY,2003,CA-90,-264014.0
RAYTHEON COMPANY,2003,CA-24,128797.0
THE BOEING COMPANY,2003,,-4500000.0
THE BOEING COMPANY,2003,,7000000.0
LOCKHEED MARTIN CORP,2003,CA-17,4135140.0
"GLENAIR, INC.",2003,CA-30,34166.0
"ANDPAK, INC",2003,CA-90,36625.0
ENGILITY CORPORATION,2003,CA-90,283122.0
GARVEY SPACECRAFT CORPORATION,2003,CA-47,95000.0
HYDROMACH INC,2003,CA-32,37234.0
"TELEDYNE, INC",2003,CA-50,94679000.0
RAYTHEON COMPANY,2003,CA-52,-45828.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,111000.0
"L3HARRIS TECHNOLOGIES, INC",2003,CA-29,25890.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-90,800.0
"USFI, INC.",2003,CA-43,26199.0
"DAVALAN SALES, INC",2003,CA-90,48684.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-90,80000.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25286.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,45728.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,109725.0
PACIFIC BELL TELEPHONE COMPANY,2003,CA-90,99420.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,174975.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25516.0
PTI TECHNOLOGIES INC.,2003,CA-26,0.0
"PROTOTYPE ENGINEERING, INC.",2003,CA-43,0.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,56475.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,36925.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,94677.0
"AIRBORNE TECHNOLOGIES, INC.",2003,CA-26,0.0
MCKESSON CORPORATION,2003,CA-90,48653.0
ALL CITIES ENTERPRISES,2003,CA-35,6516.0
ANDREW C CHEN,2003,CA-90,70000.0
"PHILLIPS NATIONAL, INC",2003,CA-49,0.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,42665.0
MCKESSON CORPORATION,2003,CA-90,37900.0
"LEIDOS, INC.",2003,CA-90,76180.0
MCKESSON CORPORATION,2003,CA-90,70779.0
ANRITSU COMPANY,2003,CA-90,30926.0
WESCO AIRCRAFT HARDWARE CORP.,2003,CA-27,31125.0
MCKESSON CORPORATION,2003,CA-90,34547.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,-893440.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,185676.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,38130.0
"NORTHROP GRUMMAN DEFENSE MISSION SYSTEMS, INC.",2003,CA-44,-3028.0
"PIERSOL, ALLAN",2003,CA-32,4000.0
"HRL LABORATORIES, LLC",2003,CA-32,805000.0
STANDARD WIRE & CABLE CO.,2003,CA-43,2130.0
"CONNECTEC COMPANY, INC.",2003,CA-47,0.0
COUNTY OF MONTEREY,2003,CA-90,3000.0
STANTEC CONSULTING SERVICES INC.,2003,CA-90,45000.0
DUTRA DREDGING COMPANY,2003,CA-02,596816.0
PARKER HANNIFIN CORPORATION,2003,CA-47,0.0
FLYING MACHINE EMBROIDERY,2003,CA-26,-43576.0
"CARDINAL HEALTH 414, LLC",2003,CA-32,239.0
GREG SOSA,2003,CA-24,-164637.0
VISX INCORPORATED,2003,CA-17,65000.0
SKANSKA USA CIVIL WEST CALIFORNIA DISTRICT INC.,2003,CA-39,4869000.0
"DATA DEVICES INTERNATIONAL, INCORPORATED",2003,CA-28,3895.0
"NASCO AIRCRAFT BRAKE, INC.",2003,CA-90,118205.0
"RAYE LTD., INC",2003,CA-26,7207.0
WADE ANTENNA INC.,2003,,34546.0
"VANGUARD COMPOSITES GROUP, INC.",2003,CA-90,80000.0
"SPRAY SYSTEMS, INC.",2003,CA-35,52284.0
THE BOEING COMPANY,2003,CA-44,1719028.0
TE CONNECTIVITY CORPORATION,2003,CA-25,22919.0
"TELEDYNE, INC",2003,CA-50,82716.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2003,CA-32,40939.0
MACHINERY SALES CO.,2003,CA-90,51973.0
"CFI INDUSTRIES, LLC",2003,CA-45,56527.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25926.0
MCKESSON CORPORATION,2003,CA-90,94775.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,88277.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,103614.0
"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",2003,CA-36,93768.0
"VMI, INC",2003,CA-90,4287.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,33475.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,35092.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,52147.0
PACIFIC COAST OFFICE PRODUCTS,2003,CA-46,2591.0
"CHATSWORTH GLOVES, INC",2003,CA-32,3796.0
"GLOBAL MICROWAVE SYSTEMS, INC.",2003,CA-49,9650.0
CLARK & WHEELER ENGINEERING INC,2003,CA-45,-3300.0
"WOMEN'S EMPOWERMENT PARTNERSHIP, INC.",2003,CA-42,17525.0
"ADVANCED COPY SYSTEMS, INC",2003,CA-33,2012.0
"SUN MICROSYSTEMS, INC",2003,CA-90,2410.0
BILTWELL DEVELOPMENT CO.,2003,CA-90,3832.0
"FEDERAL PRISON INDUSTRIES, INC",2003,CA-24,11990.0
IGYS SYSTEMS INC,2003,CA-45,11984.0
RECOLOGY YUBA-SUTTER,2003,CA-01,923971.0
TRENDTEC,2003,,37270.0
LOCKHEED MARTIN CORP,2003,CA-17,20000000.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,58896.0
"BAE SYSTEMS MARITIME ENGINEERING & SERVICES, INC.",2003,CA-90,798845.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,46862.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,66373.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,33305.0
"MARVIN ENGINEERING CO, INC",2003,CA-43,0.0
"QUANTUM MAGNETICS, LLC",2003,CA-90,120000.0
WAVETEK CORPORATION,2003,CA-90,-14994.0
"PFU SYSTEMS, INC.",2003,CA-17,3446.0
PREPAREDNESS INDUSTRIES INC,2003,CA-02,150.0
SUNREZ CORP,2003,CA-90,20000.0
"DESIGN SPACE MODULAR BUILDINGS, INC.",2003,CA-90,3238.0
"LUMEND, INC",2003,CA-15,3980.0
HERC RENTALS INC.,2003,CA-27,0.0
"CHEMICAL DIVERSITY LABS, INC",2003,CA-90,50000.0
COMBAT SUPPORT ASSOCIATES,2003,CA-90,-67800.0
THE AMERICAN BOTTLING CO,2003,CA-26,0.0
INTERLOG CORPORATION,2003,CA-46,0.0
JAM FIRE PROTECTION INC,2003,CA-34,520000.0
"DOTZLER CONSTRUCTION, INC.",2003,CA-24,12990.0
DYNAMIC SYSTEMS INC,2003,CA-36,54413.0
"ADVATECH PACIFIC, INC",2003,CA-90,824007.0
FAMILY VIOLENCE & SEXUAL ASSAULT INSTITUTE,2003,CA-90,7618.0
TRW INC,2003,CA-36,7829000.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,60288.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-52,206516.0
"TACT CONSTRUCTION, INC.",2003,CA-90,5000.0
"SYMVIONICS, INC.",2003,CA-28,3600.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-90,4828.0
"P. & R. PAPER SUPPLY COMPANY, INC.",2003,CA-90,90073.0
MCKESSON CORPORATION,2003,CA-90,746493.0
"PALOMAR DISPLAY PRODUCTS, INC.",2003,CA-49,77976.0
MCKESSON CORPORATION,2003,CA-90,86467.0
"PACIFIC SHIP REPAIR & FABRICATION, INC.",2003,CA-90,4000.0
"HEALTH NET, INC.",2003,CA-32,277.0
GENERAL ATOMICS,2003,CA-90,2615.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,34077.0
"LEIDOS, INC.",2003,CA-90,200000.0
MCKESSON CORPORATION,2003,CA-90,49527.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-90,2699518.0
VIOSENSE CORPORATION,2003,CA-28,29999.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,11832.0
"AUDIO-VIDEO SUPPLY, INC",2003,CA-51,4860.0
CITY OF MONTEREY,2003,CA-19,21264.0
"CV INTERNATIONAL, INC.",2003,CA-90,5472.0
MEGGITT NORTH HOLLYWOOD INC,2003,CA-29,727200.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,49972.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,26240.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,43608.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,44526.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-52,-468535.0
HONEYWELL INTERNATIONAL INC.,2003,CA-31,0.0
"METSON MARINE, INC.",2003,CA-24,532201.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,59499.0
MCKESSON CORPORATION,2003,CA-90,26267.0
MCKESSON CORPORATION,2003,CA-90,49192.0
"RINCON TRUCK CENTER, INC.",2003,CA-49,9758.0
EQUIPMENT SOURCE CO INC,2003,CA-49,11736.0
"CLAMSHELL STRUCTURES, INC",2003,CA-24,33919.0
COAST CRANE COMPANY,2003,CA-90,5472.0
MSC.SOFTWARE CORPORATION,2003,CA-46,31600.0
"LEIDOS, INC.",2003,CA-90,25470.0
MCKESSON CORPORATION,2003,,33450.0
TAVCO INC.,2003,CA-32,46400.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25944.0
"TELEDYNE SCIENTIFIC & IMAGING, LLC",2003,CA-26,3221406.0
"OCEANS WEST MARINE & INDUSTRIAL SUPPLY, INC.",2003,CA-52,5625.0
"SITTA, PAIGE & ASSOCIATES, INC.",2003,CA-90,6200.0
"TEST EQUIPMENT SOLUTIONS TODAY, INC.",2003,CA-15,9415.0
RTB ANDERSON INC,2003,CA-18,-1660.0
"LEIDOS, INC.",2003,CA-90,66000.0
"PARSONS ENGINEERING SCIENCE, INC.",2003,CA-28,38587.0
REMEC INC,2003,CA-17,30020.0
"NOVA GROUP, INC.",2003,CA-04,4079.0
SMITH ACQUISITION COMPANY,2003,CA-31,75200.0
"ZMICRO, INC.",2003,CA-90,183045.0
VACCO INDUSTRIES,2003,CA-31,112776.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,34895.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2003,CA-32,38750.0
ROGERSON KRATOS,2003,CA-28,32223.0
BAE SYSTEMS AIRCRAFT CONTROLS,2003,CA-37,79145.0
ELECTRO-SUPPORT SYSTEMS CORP,2003,CA-48,28016.0
"MEGGITT (SIMI VALLEY), INC.",2003,CA-26,362786.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,47368.0
BAE SYSTEMS AIRCRAFT CONTROLS,2003,CA-37,2022059.0
"CLAMSHELL STRUCTURES, INC",2003,CA-24,1621600.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,48935.0
PROPULSION CONTROLS ENGINEERING,2003,CA-90,60529.0
"R.A. BURCH CONSTRUCTION CO., INC.",2003,CA-48,8509.0
FOAM MOLDERS AND SPECIALTIES,2003,CA-45,27062.0
"INTELLIGENT SYSTEMS TECHNOLOGY, INC.",2003,CA-36,70000.0
MCKESSON CORPORATION,2003,CA-90,63241.0
RIX INDUSTRIES,2003,CA-08,94111.0
LOCKHEED MARTIN CORPORATION,2003,CA-17,581127167.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,21030.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,-240000.0
"PRIME MEASUREMENT PRODUCTS, L",2003,CA-38,25560.0
"MICROSOURCE, INC.",2003,CA-04,75000.0
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,2003,CA-90,29889.0
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",2003,CA-46,43950.0
BJC SALES INC CO,2003,CA-26,36250.0
"BRANTNER AND ASSOCIATES, INC.",2003,CA-51,36330.0
WILLIAMS AEROSPACE & MANUFACTURING INC.,2003,CA-51,52412.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",2003,CA-27,45948.0
"ONTIC ENGINEERING & MANUFACTURING, INC",2003,CA-32,97899.0
"FEDERAL CONTRACT SERVICES, INC",2003,CA-23,39275.0
TAKESSIAN & ASSOCIATES,2003,CA-90,7225.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,38745.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,39311.0
SMART MODULAR TECHNOLOGIES (WWH)  INC.,2003,CA-90,26290.0
SYPRIS DATA SYSTEMS INCORPORATED,2003,CA-31,158560.0
BAE SYSTEMS AIRCRAFT CONTROLS,2003,CA-90,239008.0
LUBRICATING SPECIALTIES COMPANY,2003,CA-90,66223.0
"GANAR INDUSTRIES, INC",2003,CA-43,99995.0
GKN AEROSPACE CHEM-TRONICS INC,2003,CA-51,333648.0
MEGGITT SAFETY SYSTEMS INC,2003,CA-26,55200.0
MCKESSON CORPORATION,2003,CA-90,56789.0
"N H RESEARCH, LLC",2003,CA-47,35000.0
"CIRCOR AEROSPACE, INC.",2003,CA-35,59984.0
PARKER-HANNIFIN CORPORATION,2003,CA-47,56734.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,74947.0
MCKESSON CORPORATION,2003,CA-90,42412.0
MCKESSON CORPORATION,2003,,114259.0
TRANSDIGM INC,2003,CA-34,43244.0
DIVERSIFIED TECHNOLOGY & DEVELOPMENT INC,2003,CA-51,47300.0
AKON INCORPORATED,2003,CA-17,39240.0
KITSAP COMPOSITES INC,2003,CA-40,52984.0
"GLENAIR, INC.",2003,CA-30,0.0
"NETKOMP, INC.",2003,,0.0
"KOCH MEMBRANE SYSTEMS, INC.",2003,CA-51,240000.0
RAYTHEON COMPANY,2003,CA-36,25584.0
"J.D.A. MARITIME, INC.",2003,CA-50,2484.0
"TELEMETRY & COMMUNICATIONS SYSTEMS, INC.",2003,CA-32,500.0
WING INFLATABLES INC,2003,CA-02,9650.0
"SEA-TECH PRODUCTS, INC.",2003,CA-48,5450.0
"ACROAMATICS, INC.",2003,CA-24,31900.0
ELECTRO DISTRIBUTING INTERNATI,2003,CA-38,6000.0
"AERO MECHANISM PRECISION, INC.",2003,CA-32,4180.0
CENTRIC SOFTWARE INC,2003,CA-90,33000.0
"L-3 SERVICES, INC.",2003,CA-90,152000.0
"DIAGNOSTIC IMAGING, INC",2003,CA-90,0.0
MBM BOSS CORP,2003,CA-49,3125.0
DYNAMIC INSTRUMENTS INCORPORATED,2003,CA-51,19114.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,32853.0
MCKESSON CORPORATION,2003,CA-90,27087.0
"V.S. CARLSON, INC.",2003,CA-90,12805.0
"CHANNEL TECHNOLOGIES GROUP, LLC",2003,CA-24,39493.0
"ADIZES INSTITUTE, LLC",2003,CA-24,190000.0
CRYSTALVIEW TECHNOLOGY CORP,2003,CA-47,36497.0
ASSET GROUP INC,2003,CA-47,0.0
"R.A. BURCH CONSTRUCTION CO., INC.",2003,CA-48,1211.0
ELECTRORACK PRODUCTS COMPANY,2003,CA-46,29326.0
"LEIDOS, INC.",2003,CA-90,754000.0
"THERMAL ELECTRONICS, INC.",2003,CA-41,0.0
AMERICO INDUSTRIAL SUPPLY INC,2003,CA-44,30003.0
ARROWHEAD PRODUCTS CORP,2003,CA-45,110250.0
"PATRICIA I. ROMERO, INC.",2003,CA-52,761950.0
"DIMENSIONS CONSTRUCTION, INC.",2003,CA-52,86697.0
TOYON RESEARCH CORPORATION,2003,CA-24,375000.0
"AVIBANK MFG., INC.",2003,CA-29,0.0
MEGGITT SAFETY SYSTEMS INC,2003,CA-26,135625.0
AIRMARK PLASTICS CORP,2003,CA-31,78400.0
"HARRIS WATER CONDITIONING, INC.",2003,CA-24,64357.0
"MEGGITT (SIMI VALLEY), INC.",2003,CA-26,74440.0
HARTWELL CORPORATION,2003,CA-45,50085.0
"USFI, INC.",2003,CA-43,43438.0
GEN-PROBE INCORPORATED,2003,CA-90,32532.0
STRONGHOLD ENGINEERING INC,2003,CA-39,24000.0
WHITTAKER CORPORATION,2003,CA-26,191694.0
THE BOEING COMPANY,2003,CA-44,36630.0
"GOODMAN, JOSEPH A.",2003,CA-90,56531.0
A ALTMARK-PURCHASING AGENTS,2003,CA-36,74978.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,81513.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,33067.0
HAMBY CORPORATION,2003,CA-27,36180.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,129457.0
"SIERRA ASSEMBLY TECHNOLOGY, INC.",2003,CA-39,33444.0
MCKESSON CORPORATION,2003,CA-90,53188.0
WHITTAKER CORPORATION,2003,CA-26,44375.0
"CONSTRUCTION CONCEPTS, INC.",2003,CA-46,0.0
J R PINA ASPHALT PAVING,2003,CA-48,7898.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2003,CA-44,97524.0
"LOGISTICAL SUPPORT, LLC",2003,CA-32,56052.0
HYDROMACH INC,2003,CA-32,36234.0
"SPACE-LOK, INC.",2003,CA-43,26175.0
"NESSTAY SUPPLY, INC.",2003,CA-14,55382.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,39721.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,42794.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25000.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,27128.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,31960.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,27181.0
PARAMOUNT TELEVISION DIVISION,2003,CA-30,52638.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,152586.0
MCKESSON CORPORATION,2003,,62246.0
BAE SYSTEMS INFORMATION AND ELECTRONIC SYSTEMS INTEGRATION I,2003,CA-35,540406.0
"LEIDOS, INC.",2003,CA-90,38022.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,64686.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,84862.0
NORTHROP GRUMMAN CORPORATION,2003,CA-38,1000000.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-90,19909895.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,26941.0
"COASTAL MARINE SERVICES, INC.",2003,CA-52,86687.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,27460.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,84897.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,92776.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,2003,CA-52,-2415.0
MCKESSON CORPORATION,2003,CA-90,42481.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,42727.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,25451.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,26364.0
BERGEN BRUNSWIG DRUG COMPANY,2003,CA-90,50090.0
MCKESSON CORPORATION,2003,CA-90,27066.0
MCKESSON CORPORATION,2003,,54438.0
"AVIBANK MFG., INC.",2003,CA-29,58851.0
CONNIE TWIGG,2003,CA-23,4221.0
DIGIACOMO-GEFFERS & ASSOCIATES,2003,CA-90,122600.0
"METRIC CONSTRUCTION CO, INC",2003,,91835.0
"DREWSHA, CORPORATION",2003,CA-25,0.0
BAKHTAR ASSOCIATES,2003,CA-47,990745.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,2003,CA-90,-223857.0
DYNAMIC SYSTEMS INC,2003,CA-36,542787.0
EXQUADRUM INC,2003,CA-23,69408.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",2003,CA-90,-141736.0
ALL CITIES ENTERPRISES,2003,CA-35,50000.0
AEROJET-GENERAL CORPORATION,2003,CA-06,9600000.0
"TELEDYNE REYNOLDS, INC.",2003,CA-36,30070.0
"CHANG INDUSTRY, INC.",2003,CA-31,850000.0
"MYRON C. CROEL, INC.",2003,CA-23,2400.0
BJC SALES INC CO,2003,CA-26,54778.0
"WOMEN'S EMPOWERMENT PARTNERSHIP, INC.",2003,CA-42,19596.0
"CASAHL TECHNOLOGY, INC.",2003,CA-10,6915.0
ENC FEDERAL INC.,2003,CA-43,155208.0
"NAVY, UNITED STATES DEPARTMENT OF THE",2003,CA-19,10000.0
SUNWEST LANDSCAPE SERVICES,2003,CA-90,0.0
IJ RESEARCH INC,2003,CA-90,69953.0
"SEAIR TRANSPORT SERVICES, INC.",2003,CA-90,45899.0
HUGHES GLOBAL SERVICES INC,2003,CA-36,0.0
TRENDTEC,2003,,9562458.0
LOCKHEED MARTIN CORP,2003,CA-17,2895071.0
"LEIDOS, INC.",2003,CA-90,400000.0
"ORR, ROBIN",2003,CA-24,39000.0
UNIVERSITY OF SOUTHERN CALIFORNIA,2003,CA-36,5000.0
"SIERRA ASSEMBLY TECHNOLOGY, INC.",2003,CA-39,18204.0
"BECKMAN COULTER, INC.",2003,CA-22,1783.0
FAKHRUDDIN SHAKIR,2003,CA-90,2883.0
BJB ENTERPRISES INC,2003,CA-40,3559.0
MACRO-Z-TECHNOLOGY COMPANY,2003,CA-46,2400.0
"DDM/NOVA, A JOINT VENTURE",2003,CA-04,300000.0
"COMPUTER AND PERIPHERALS GROUP, INC.",2003,CA-46,9975.0
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",2003,CA-90,99890.0
"MOBILE STORAGE GROUP, INC.",2003,CA-30,77420.0
GRANITE CONSTRUCTION COMPANY,2003,CA-90,30000.0
"PNEUDRAULICS, INC.",2003,CA-90,0.0
LOGISTICAL SUPPORT LLC,2003,CA-32,-81742.0
"HUNTINGTON VALLEY INDUSTRIES, INC.",2003,CA-47,82000.0
"TELEDYNE REYNOLDS, INC.",2003,CA-90,98477.0
GE AVIATION SYSTEMS LLC,2003,CA-90,93780.0
ASEG INC,2003,CA-90,97933.0
TFC MANUFACTURING INC.,2003,CA-90,-87500.0
"EAST BAY ELEVATOR COMPANY, INC.",2003,CA-12,-784803.0
"ALL CONTRACTORS, INC",2003,CA-26,154476.0
"BOEING SATELLITE SYSTEMS, INC.",2003,CA-36,791895.0
"BOEING SATELLITE SYSTEMS, INC.",2003,CA-36,1922716.0
THE BOEING COMPANY,2003,CA-46,319586.0
"UNIVERSITY OF CALIFORNIA, DAVIS",2003,CA-04,57000.0
ESSENTIAL DATA INC,2003,CA-90,3990.0
"TELEDYNE, INC",2003,CA-50,1337067.0
LOCKHEED MARTIN CORPORATION,2003,CA-17,-478066.0
"GLENAIR, INC.",2003,CA-30,17620.0
HELI-MART INC,2003,CA-47,0.0
"VINYL TECHNOLOGY, LLC",2003,CA-31,0.0
AMERICAN GNC CORP,2003,CA-26,381994.0
"DISC MARKETING, LLC",2003,CA-28,69400.0
WSP USA INC.,2003,CA-90,4351.0
"ETHICON, INC",2003,CA-47,6408.0
STERLING COMPUTERS CORPORATION,2003,,73112.0
"LEIDOS, INC.",2003,CA-90,-167000.0
PARSONS GOVERNMENT SERVICES INC,2003,CA-40,90000.0
DASCO ENGINEERING CORP,2003,CA-36,90960.0
"PAE GOVERNMENT SERVICES, INC.",2003,CA-90,-116908.0
TELAIR INTERNATIONAL INCORPORATED,2003,CA-26,0.0
CORPORATE TRAVEL GROUP INC,2003,CA-90,30513.0
"BECHTEL NATIONAL, INC.",2003,CA-11,-150000.0
WEMS INC,2003,CA-43,9200.0
CONGLOBAL INDUSTRIES LLC,2003,CA-10,4355.0
PAGE COMPUTER INC.,2003,CA-30,3847.0
LOYOLA MARYMOUNT UNIVERSITY,2003,CA-90,17000.0
"LIVINGSTON, STERN & ASSOCIATES, LLC",2003,CA-36,5195.0
THE BOEING COMPANY,2003,CA-44,960432.0
NEWARK ELECTRONICS,2003,CA-90,420.0
NEARFIELD SYSTEMS INC.,2003,CA-44,15000.0
BAE SYSTEMS LAND & ARMAMENTS L.P.,2003,CA-17,376039.0
ELECTRO ACOUSTIC CO INC,2003,CA-90,325.0
CONGLOBAL INDUSTRIES LLC,2003,CA-10,65660.0
UNIVERSITY OF SOUTHERN CALIFOR,2003,CA-90,10416.0
