recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
LARCO DEVELOPMENT INC,RIVERSIDE,2018,CA-41,192855.49
RAYTHEON COMPANY,LOS ANGELES,2018,CA-36,300000.0
"WILLKOM, INC.",SAN DIEGO,2018,CA-52,2720.4
SAALEX CORP,VENTURA,2018,CA-26,323535.0
ACTION EMBROIDERY CORP,SAN BERNARDINO,2018,CA-35,44100.0
"SOUZA CONSTRUCTION, INC.",TULARE,2018,CA-21,0.0
HERMAN/JCG CO JV,SAN DIEGO,2018,CA-50,3474193.0
ABBOTT LABORATORIES INC.,SANTA CLARA,2018,CA-17,20000.0
"AMERICAN TECHNICAL SERVICES, INC.",LOS ANGELES,2018,CA-30,-2.45
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,0.02
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2018,CA-52,0.0
"SOUTHCOAST WELDING & MANUFACTURING, LLC.",SAN DIEGO,2018,CA-52,0.0
AL LARSON BOAT SHOP,LOS ANGELES,2018,CA-44,179656.45
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2018,CA-52,204275.0
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2018,CA-37,226.1
"ORODAY, INC.",VENTURA,2018,CA-26,15573.6
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,209.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,530.85
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,2995.84
SOLPAC CONSTRUCTION INC,SAN DIEGO,2018,CA-50,13431.0
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,2983.48
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,357.16
"USFI, INC.",LOS ANGELES,2018,CA-44,8674.8
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,45.27
PARSONS GOVERNMENT SERVICES INC.,LOS ANGELES,2018,CA-28,0.0
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,180.4
US FOODS INC,LOS ANGELES,2018,CA-38,576.32
US FOODS INC,LOS ANGELES,2018,CA-38,8780.98
"AEROVIRONMENT, INC.",LOS ANGELES,2018,CA-31,803.9
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,2061.8
"USFI, INC.",LOS ANGELES,2018,CA-44,64.17
"USFI, INC.",LOS ANGELES,2018,CA-44,4313.35
"USFI, INC.",LOS ANGELES,2018,CA-44,2564.91
"CONNECTEC COMPANY, INC.",ORANGE,2018,CA-47,14094.36
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,690.3
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,998.1
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,4641.0
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,211.68
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,1625.88
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,591.2
"USFI, INC.",LOS ANGELES,2018,CA-44,3193.34
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,574.55
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,15338.09
US FOODS INC,LOS ANGELES,2018,CA-38,1048.57
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,1201.85
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,714.93
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,11435.67
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,7241.65
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,33208.6
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,34.04
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,1599.05
US FOODS INC,LOS ANGELES,2018,CA-38,78.45
"US FOODS, INC",ALAMEDA,2018,CA-14,3259.21
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,444.78
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,31134.96
UNIVERSITY OF PACIFIC,SAN JOAQUIN,2018,CA-09,16195.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,295.23
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,1026.0
"USFI, INC.",LOS ANGELES,2018,CA-44,1490.48
"DEL REY SYSTEMS & TECHNOLOGY, INC.",SAN DIEGO,2018,CA-51,352586.87
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,241.2
US FOODS INC,LOS ANGELES,2018,CA-38,3948.6
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,45.58
ONN PHUN,SACRAMENTO,2018,CA-06,8217.52
US FOODS INC,LOS ANGELES,2018,CA-38,4858.97
US FOODS INC,LOS ANGELES,2018,CA-38,1212.12
"ALTA-DENA CERTIFIED DAIRY, LLC",LOS ANGELES,2018,CA-31,29.6
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,196.04
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,926.51
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,33222.47
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,716.87
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,786.74
"USFI, INC.",LOS ANGELES,2018,CA-44,120.02
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,16.29
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,284.2
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,40.32
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,-74.0
"ADVANTEDGE TECHNOLOGY, INC.",VENTURA,2018,CA-26,55000.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,187.4
"USFI, INC.",LOS ANGELES,2018,CA-44,1622.44
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2018,CA-17,239897.01
"ABAXIS, INC.",ALAMEDA,2018,CA-14,2279.69
IRIDEX CORP,SANTA CLARA,2018,CA-16,22885.0
NATIONAL STEEL AND SHIPBUILDING COMPANY,SAN DIEGO,2018,CA-52,321346.2
"MARINE GROUP BOAT WORKS, LLC",SAN DIEGO,2018,CA-52,263604.56
"MARINE & RESTAURANT FABRICATORS, INC.",SAN DIEGO,2018,CA-52,5000.0
"PACIFIC SHIP REPAIR & FABRICATION, INC.",SAN DIEGO,2018,CA-52,217279.0
PROPULSION CONTROLS ENGINEERING,SAN DIEGO,2018,CA-52,0.0
GLOBAL PCCI (GPC),ORANGE,2018,CA-47,0.0
LINQUEST CORPORATION,LOS ANGELES,2018,CA-37,-112523.16
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2018,CA-50,-40317.09
"HYDRAULICS INTERNATIONAL, INC.",LOS ANGELES,2018,CA-32,12244.68
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,178.2
EZ PRINT SUPPLIES LLC,LOS ANGELES,2018,CA-32,83.64
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,126.96
US FOODS INC,LOS ANGELES,2018,CA-38,7290.96
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2018,CA-37,174.25
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,90000.34
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,300.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,1108.5
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,125.67
CORONADO BUSINESS SUPPLIES,SAN DIEGO,2018,CA-50,71.95
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,47007.04
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,752.99
US FOODS INC,LOS ANGELES,2018,CA-38,2712.14
US FOODS INC,LOS ANGELES,2018,CA-38,13826.65
US FOODS INC,LOS ANGELES,2018,CA-38,34.76
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,217.4
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,8181.63
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,373.78
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2018,CA-43,1057.5
"NASCO AIRCRAFT BRAKE, INC.",LOS ANGELES,2018,CA-43,1155.36
"USFI, INC.",LOS ANGELES,2018,CA-44,810.92
"USFI, INC.",LOS ANGELES,2018,CA-44,419.48
BAE SYSTEMS SAN DIEGO SHIP REPAIR INC.,SAN DIEGO,2018,CA-52,-35007.0
"BAY CITY MARINE, INC",SAN DIEGO,2018,CA-52,1693.34
"ADEPT PROCESS SERVICES, INC.",SAN DIEGO,2018,CA-52,22187.72
"MARINE GROUP BOAT WORKS, LLC",SAN DIEGO,2018,CA-52,97842.8
"PINNACLE PETROLEUM, INC.",ORANGE,2018,CA-47,-14779.06
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,25.47
"L3HARRIS TECHNOLOGIES, INC",LOS ANGELES,2018,CA-29,0.0
"USFI, INC.",LOS ANGELES,2018,CA-44,1813.81
"US FOODS, INC",ALAMEDA,2018,CA-14,1481.31
"USFI, INC.",LOS ANGELES,2018,CA-44,2783.06
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,751.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,555.18
"PRODUCERS DAIRY FOODS, INC.",FRESNO,2018,CA-21,209.96
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,22.8
"USFI, INC.",LOS ANGELES,2018,CA-44,1380.36
"USFI, INC.",LOS ANGELES,2018,CA-44,265.11
COAST CITRUS DISTRIBUTORS,SAN DIEGO,2018,CA-52,2923.73
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,1028.5
US FOODS INC,LOS ANGELES,2018,CA-38,9348.83
"SYNECTIC SOLUTIONS, INC.",VENTURA,2018,CA-26,841548.73
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,225.5
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,1838.29
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,149.01
US FOODS INC,LOS ANGELES,2018,CA-38,1218.43
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,207.8
US FOODS INC,LOS ANGELES,2018,CA-38,50.9
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,634.8
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,314.46
"USFI, INC.",LOS ANGELES,2018,CA-44,106.89
US FOODS INC,LOS ANGELES,2018,CA-38,24335.32
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,594.76
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,2270.83
"USFI, INC.",LOS ANGELES,2018,CA-44,1271.43
"USFI, INC.",LOS ANGELES,2018,CA-44,1778.41
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,363.25
"USFI, INC.",LOS ANGELES,2018,CA-44,458.45
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,527.86
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,949.08
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,138.4
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,156.6
"US FOODS, INC",ALAMEDA,2018,CA-14,7735.12
"USFI, INC.",LOS ANGELES,2018,CA-44,5111.17
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,87.99
"USFI, INC.",LOS ANGELES,2018,CA-44,2553.91
"USFI, INC.",LOS ANGELES,2018,CA-44,1936.04
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2018,CA-37,2208.05
"USFI, INC.",LOS ANGELES,2018,CA-44,43.27
"VINYL TECHNOLOGY, LLC",LOS ANGELES,2018,CA-31,0.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,8949.75
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,1970.52
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,117.57
"USFI, INC.",LOS ANGELES,2018,CA-44,6755.62
"USFI, INC.",LOS ANGELES,2018,CA-44,1568.1
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2018,CA-37,1144.14
COAST CITRUS DISTRIBUTORS,LOS ANGELES,2018,CA-37,529.8
"USFI, INC.",LOS ANGELES,2018,CA-44,1184.67
US FOODS INC,LOS ANGELES,2018,CA-38,9574.12
"USFI, INC.",LOS ANGELES,2018,CA-44,6282.97
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,197.38
"USFI, INC.",LOS ANGELES,2018,CA-44,160.16
US FOODS INC,LOS ANGELES,2018,CA-38,447.2
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,13842.09
"SENTEK CONSULTING, INC.",SAN DIEGO,2018,CA-50,2750.0
"US FOODS, INC",ALAMEDA,2018,CA-14,27.32
US FOODS INC,LOS ANGELES,2018,CA-38,605.26
US FOODS INC,LOS ANGELES,2018,CA-38,2854.16
"USFI, INC.",LOS ANGELES,2018,CA-44,3032.26
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,456.04
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,117.2
"USFI, INC.",LOS ANGELES,2018,CA-44,715.16
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,185.02
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,186.03
US FOODS INC,LOS ANGELES,2018,CA-38,24059.28
"KOAM ENGINEERING SYSTEMS, INC.",SAN DIEGO,2018,CA-51,67047.56
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,906.0
"FLOWERS BAKING CO OF MODESTO, LLC",STANISLAUS,2018,CA-13,79.41
"USFI, INC.",LOS ANGELES,2018,CA-44,10008.22
"US FOODS, INC",ALAMEDA,2018,CA-14,1431.16
COAST CITRUS DISTRIBUTORS,SAN MATEO,2018,CA-15,663.75
US FOODS INC,LOS ANGELES,2018,CA-38,47472.26
"US FOODS, INC",ALAMEDA,2018,CA-14,1745.32
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,117.91
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,556.35
SAALEX CORP,VENTURA,2018,CA-26,208100.0
"KRATOS DEFENSE & ROCKET SUPPORT SERVICES, INC.",SAN DIEGO,2018,CA-50,409060.0
US FOODS INC,LOS ANGELES,2018,CA-38,10714.25
"HOLLANDIA DAIRY, INC",SAN DIEGO,2018,CA-50,451.6
US FOODS INC,LOS ANGELES,2018,CA-38,849.52
NORTHROP GRUMMAN SYSTEMS CORPORATION,SAN DIEGO,2018,CA-50,-325.9
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,49.2
"BOTTLING GROUP, LLC",SAN DIEGO,2018,CA-51,369.41
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,21.31
"USFI, INC.",LOS ANGELES,2018,CA-44,1882.28
US FOODS INC,LOS ANGELES,2018,CA-38,5712.04
"USFI, INC.",LOS ANGELES,2018,CA-44,6981.84
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,208.67
"SYNTECH, INC.",SAN DIEGO,2018,CA-52,-10750.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,19895.68
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,925.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,521.0
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,5441.7
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2018,CA-09,48.42
"S & S BAKERY, INC.",SAN DIEGO,2018,CA-52,40.5
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,334.56
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,148.1
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,356.79
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,711.48
GLOBAL PCCI (GPC),ORANGE,2018,CA-47,333.51
HOWMET GLOBAL FASTENING SYSTEMS INC,VENTURA,2018,CA-26,-821.45
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,23.32
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,1002.74
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,839.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,34.98
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,80.8
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,521.7
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,434.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2018,CA-36,207.6
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2018,CA-36,7302.75
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,4296.0
THE BOEING COMPANY,ORANGE,2018,CA-47,0.0
"TECOLOTE RESEARCH, INC.",SANTA BARBARA,2018,CA-24,2412372.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,0.0
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,3231.36
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,62.5
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,1479.04
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,98.76
"ABAXIS, INC.",ALAMEDA,2018,CA-14,119.31
RAYTHEON COMPANY,LOS ANGELES,2018,CA-36,199685.8
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,50000.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,2006.2
CORONADO BUSINESS SUPPLIES,SAN DIEGO,2018,CA-50,25.18
"PALOMAR PRODUCTS, INC.",ORANGE,2018,CA-40,-7896.0
RAYTHEON COMPANY,LOS ANGELES,2018,CA-36,-877.2
"CABLE MOORE, INC.",ALAMEDA,2018,CA-12,1743.44
RAYTHEON COMPANY,LOS ANGELES,2018,CA-44,0.0
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,20.7
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,422.5
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,103.5
INTERLOG CORPORATION,ORANGE,2018,CA-46,640.08
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2018,CA-36,9432.15
EATON AEROSPACE LLC,ORANGE,2018,CA-47,1128.3
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,28638.29
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2018,CA-43,5523.45
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,300.75
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,1357.5
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,1000.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,1001.04
EZ PRINT SUPPLIES LLC,LOS ANGELES,2018,CA-32,30.24
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,827.45
RS HUGHES CO INC,SAN DIEGO,2018,CA-49,68.81
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,123.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,913.43
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,3960.5
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,3569.15
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,103.5
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2018,CA-31,263.0
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,1394.9
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,124.8
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,14591.01
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,3367.3
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,30.8
"INDUSTRIAL WASTE UTILIZATION, INC",SAN BERNARDINO,2018,CA-35,-325.0
GLOBAL PCCI (GPC),ORANGE,2018,CA-47,5624.78
"STRATEGIC DATA SYSTEMS, INC.",SAN DIEGO,2018,CA-50,448000.0
"AECOM TECHNICAL SERVICES, INC.",LOS ANGELES,2018,CA-34,0.0
ACTION EMBROIDERY CORP,SAN BERNARDINO,2018,CA-35,45000.0
"SYNTECH, INC.",SAN DIEGO,2018,CA-52,-128.0
"DOUBLE BARREL ENVIRONMENTAL SERVICES, INC",RIVERSIDE,2018,CA-39,1454.56
BLACK GOLD INDUSTRIES,VENTURA,2018,CA-26,155.62
MASIMO CORPORATION,ORANGE,2018,CA-47,1794.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2018,CA-36,9679.32
MALLINCKRODT HOSPITAL PRODUCTS INC.,SAN DIEGO,2018,CA-50,14392.4
BLUE TECH INC.,SAN DIEGO,2018,CA-50,67032.9
T. SIMONS CO INC,SAN LUIS OBISPO,2018,CA-24,65227.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,234.9
RS HUGHES CO INC,SAN DIEGO,2018,CA-49,108.7
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2018,CA-52,260.42
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,3105.9
"AVLITE AVIATION, INC.",SAN LUIS OBISPO,2018,CA-19,5610.0
PHAOSTRON INSTRUMENT AND ELECTRONIC COMPANY,LOS ANGELES,2018,CA-31,22410.5
QED INC,ORANGE,2018,CA-46,3286.5
WESCO AIRCRAFT HARDWARE CORP.,LOS ANGELES,2018,CA-27,1620.0
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,2352.9
"SHORE SOLUTIONS, INC.",SAN DIEGO,2018,CA-52,10860.0
INSULATION SOURCES INC,SANTA CLARA,2018,CA-16,11050.0
QED INC,ORANGE,2018,CA-46,13625.5
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2018,CA-43,-33920.25
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,1034.0
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,760.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2018,CA-36,845.0
MDF TECHNOLOGIES INC,SAN DIEGO,2018,CA-49,66349.5
CONCORDE BATTERY CORPORATION,LOS ANGELES,2018,CA-31,54635.0
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,620.0
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,74.75
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,203.8
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2018,CA-46,0.0
"EMBEE PROCESSING, LLC",ORANGE,2018,CA-46,13963.88
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,669.5
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,89.93
"VAL-PRO, INC.",LOS ANGELES,2018,CA-37,123.0
"ZYRIS, INC.",SANTA BARBARA,2018,CA-24,601.5
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,917.15
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,6711.8
THE BOEING COMPANY,ORANGE,2018,CA-47,0.0
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,75.78
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,11471.46
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,230.51
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,38476.59
"ABAXIS, INC.",ALAMEDA,2018,CA-14,143940.0
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,663.0
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2018,CA-31,8201.06
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,71.73
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,834.63
"TRINITY FRESH DISTRIBUTION, LLC.",SACRAMENTO,2018,CA-07,184.93
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,224.12
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,1003.68
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,116.4
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,167.28
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,334.56
"PELICAN PRODUCTS, INC.",LOS ANGELES,2018,CA-36,209.88
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,499.85
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2018,CA-43,6284.5
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2018,CA-36,13426.02
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2018,CA-36,15560.75
PARKER-HANNIFIN CORPORATION,ORANGE,2018,CA-47,6781.36
NORTHROP GRUMMAN SYSTEMS CORPORATION,LOS ANGELES,2018,CA-36,53005.14
"NOBEL BIOCARE USA, LLC",ORANGE,2018,CA-40,10121.15
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,5.83
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,197.82
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,482.4
"PRC-DESOTO INTERNATIONAL, INC.",ORANGE,2018,CA-47,51489.01
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,241.2
THE FLAMEMASTER CORPORATION,LOS ANGELES,2018,CA-29,23.32
HONEYWELL INTERNATIONAL INC.,LOS ANGELES,2018,CA-43,4957.32
CAMBRO MANUFACTURING COMPANY,ORANGE,2018,CA-47,268.24
CAMBRO MANUFACTURING COMPANY,ORANGE,2018,CA-47,1167.09
SOLVENTUM ORTHODONTICS CORPORATION,LOS ANGELES,2018,CA-31,61.8
"VAL-PRO, INC.",LOS ANGELES,2018,CA-37,578.68
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,8760.0
KARL STORZ ENDOSCOPY-AMERICA INC,LOS ANGELES,2018,CA-36,541.8
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,200.0
INTUITIVE SURGICAL INC,SANTA CLARA,2018,CA-17,6010.0
