recipient_name,recipient_county_name,action_date_fiscal_year,prime_award_transaction_recipient_cd_current,federal_action_obligation
G2RJ INCORPORATED,SAN DIEGO,2014,CA-51,0.0
VTC ENTERPRISES,,2014,CA-24,213838.38
"GLENAIR, INC.",LOS ANGELES,2014,CA-30,19961.48
"AIRGAS USA, LLC",LOS ANGELES,2014,CA-42,6854.7
SOUTH BAY CABLE CORP.,RIVERSIDE,2014,CA-36,25075.0
AB SCIEX LLC,SAN MATEO,2014,CA-15,316893.4
"MARVIN ENGINEERING CO, INC",,2014,CA-43,0.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,6204.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,4213.4
"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",,2014,CA-90,8820.0
COMPONENT SOURCING GROUP,ORANGE,2014,CA-49,11761.68
KING NUTRONICS CORPORATION,LOS ANGELES,2014,CA-32,13667.94
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,-138.32
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,150000.0
"USA WASTE OF CALIFORNIA, INC.",LOS ANGELES,2014,CA-44,-287.08
"EADS NORTH AMERICA, INC.",ORANGE,2014,CA-47,5095.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,23642.49
"INTEGRATED COMPOSITES, INC.",,2014,CA-19,0.0
"IPC (USA), INC.",ORANGE,2014,CA-47,18243.99
WESS-DEL INCORPORATED,SANTA CLARA,2014,CA-17,53274.0
"TELEDYNE DEFENSE ELECTRONICS, LLC",SACRAMENTO,2014,CA-06,-140524.0
AMRON INTERNATIONAL INC,SAN DIEGO,2014,CA-49,4983.0
"COPPERTOP ENTERPRISES, INC",ORANGE,2014,CA-46,229536.1
ADVANCED ELECTRO DYNAMICS INC,VENTURA,2014,CA-26,6320.0
"MYDAX, INC.",,2014,CA-03,1410.72
HOWMET GLOBAL FASTENING SYSTEMS INC,VENTURA,2014,CA-26,24936.6
DIVINE IMAGING INC.,LOS ANGELES,2014,CA-32,4075.2
AMERICAN STATES UTILITY SERVICES INC,,2014,CA-31,0.0
AMERICAN METAL BEARING CO,ORANGE,2014,CA-45,35285.32
"SOUTH BAY SAND BLASTING AND TANK CLEANING, INC.",SAN DIEGO,2014,CA-52,64700.0
"AEROMETALS, INC.",,2014,CA-05,0.0
"KENNISON, RANDY",LOS ANGELES,2014,CA-36,7590.0
MDF TECHNOLOGIES INC,SAN DIEGO,2014,CA-49,15517.5
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-36,-12435.37
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2014,CA-50,-28883.0
MDF TECHNOLOGIES INC,SAN DIEGO,2014,CA-49,6365.45
CHEVRON USA INC.,,2014,CA-10,80041.5
"FISICA APPLIED TECHNOLOGIES, INC.",SAN MATEO,2014,CA-15,37200.0
"CORONADO DISTRIBUTION COMPANY, INC.",SAN DIEGO,2014,CA-52,89711.16
"BUNZL DISTRIBUTION CALIFORNIA, LLC",ORANGE,2014,CA-40,153179.41
WILLIAMS AEROSPACE & MANUFACTURING INC.,SAN DIEGO,2014,CA-51,27438.0
SORA POWER INC.,RIVERSIDE,2014,CA-41,13965.0
CONCORDE BATTERY CORPORATION,,2014,CA-31,0.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,9900.0
"DOUBLE BARREL ENVIRONMENTAL SERVICES, INC",,2014,CA-39,-326.64
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,8800.0
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2014,CA-50,-2090.66
BANDY MANUFACTURING LLC,LOS ANGELES,2014,CA-30,3172.0
"TWIST TITE MFG, INC",,2014,CA-38,3209.88
HOWMET GLOBAL FASTENING SYSTEMS INC,VENTURA,2014,CA-26,6781.36
ADVANCED ELECTRO DYNAMICS INC,VENTURA,2014,CA-26,5806.0
"ROBERT M. HADLEY COMPANY, INC.",,2014,CA-24,-11000.0
"CRAIC TECHNOLOGIES, INC.",LOS ANGELES,2014,CA-31,11186.21
"L3HARRIS MARITIME POWER & ENERGY SOLUTIONS, INC",ORANGE,2014,CA-46,3408.0
CITY OF MONTEREY,,2014,CA-90,-1329.18
"HERBER AIRCRAFT SERVICE, INC.",,2014,CA-36,-10631.56
ADEPT FASTENERS INC,LOS ANGELES,2014,CA-27,7612.5
MULTIMEDIA ENVIRONMENTAL COMPLIANCE GROUP,SAN DIEGO,2014,CA-50,65875.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,77447.81
EXBON DEVELOPMENT INC,ORANGE,2014,CA-45,58444.55
"MELO'S GAS AND GEAR, INC.",KERN,2014,CA-20,12831.0
ENDOLOGIX LLC,ORANGE,2014,CA-47,31750.0
"FLIR OUTDOOR AND TACTICAL SYSTEMS, INC.",SAN MATEO,2014,CA-15,43.0
"NASCO AIRCRAFT BRAKE, INC.",LOS ANGELES,2014,CA-43,0.0
JACO ENGINEERING,ORANGE,2014,CA-46,399.0
"INTEGRITY FASTENERS OC, INC.",,2014,CA-46,19319.04
"LINMARR ASSOCIATES, INC.",,2014,CA-47,0.0
ARROWHEAD PRODUCTS CORP,,2014,CA-45,0.0
"AEROMETALS, INC.",EL DORADO,2014,CA-05,44550.0
AERO PRECISION INDUSTRIES LLC,,2014,CA-14,0.0
THE BOEING COMPANY,ORANGE,2014,CA-47,3925.36
"TURBO CM, INC.",SAN DIEGO,2014,CA-90,-908.22
"NOVA GROUP, INC.",,2014,CA-04,2648.0
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,9585.0
"BURBANK AEROSPACE, LLC",,2014,CA-90,3955.02
"MICROWAVE POWER PRODUCTS, INC.",,2014,CA-90,-1172460.0
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,201771.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,,2014,CA-32,0.0
ARROWHEAD PRODUCTS CORP,ORANGE,2014,CA-45,46627.0
"FLEXCO, INC",LOS ANGELES,2014,CA-42,11564.28
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,3166.15
MEGGITT NORTH HOLLYWOOD INC,LOS ANGELES,2014,CA-29,38500.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",,2014,CA-90,-7500.0
"LIFT-IT MANUFACTURING CO., INC.",LOS ANGELES,2014,CA-35,794.8
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,4710.0
"AHW WORLD MARKETING, INC.",LOS ANGELES,2014,CA-42,5997.68
"ILN TECHNOLOGIES, INC.",LOS ANGELES,2014,CA-32,13650.0
COASTAL DEFENSE PRODUCTS INC,ORANGE,2014,CA-45,6406.4
CUNICO CORPORATION,,2014,CA-90,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",,2014,CA-09,296467.04
KAVLICO CORPORATION,VENTURA,2014,CA-26,143376.0
"4 STAR ELECTRONICS, INC.",ORANGE,2014,CA-49,3486.6
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,16415.0
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,24577.61
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,5962.94
LOGISTICAL SUPPORT LLC,,2014,CA-32,-500.0
"AERO ENGINEERING & MANUFACTURING COMPANY OF CALIFORNIA, LLC",LOS ANGELES,2014,CA-27,4945.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,11574.15
"WKF (FRIEDMAN) ENTERPRISES, INC.",CONTRA COSTA,2014,CA-10,10890.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,6600.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2014,CA-09,5250.0
"ENGINEERED MAGNETICS, INC.",LOS ANGELES,2014,CA-43,8430.0
NORTHROP GRUMMAN SYSTEMS CORPORATION,SANTA CLARA,2014,CA-17,27280.0
HYDRA-ELECTRIC COMPANY,LOS ANGELES,2014,CA-30,7560.0
CORSAIR ELECTRICAL CONNECTORS INC,ORANGE,2014,CA-47,5942.9
"FRASER'S BOILER SERVICE, INC.",,2014,CA-52,-6433.0
"APEX MANUFACTURING COMPANY, INC.",LOS ANGELES,2014,CA-29,66800.0
CHEVRON USA INC.,CONTRA COSTA,2014,CA-10,1270281.6
"MEGGITT (NORTH HOLLYWOOD), INC.",RIVERSIDE,2014,CA-41,31649.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,6610.2
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,21055.6
"BML WORKS NA, LLC",SANTA CLARA,2014,CA-16,52335.75
"PINNACLE PETROLEUM, INC.",ORANGE,2014,CA-47,108330.0
"ONTIC ENGINEERING & MANUFACTURING, INC",LOS ANGELES,2014,CA-32,7590.66
QED INC,ORANGE,2014,CA-46,7140.0
"USFI, INC.",LOS ANGELES,2014,CA-43,3377.88
"PINNACLE PETROLEUM, INC.",,2014,CA-47,24399.17
MEGGITT NORTH HOLLYWOOD INC,LOS ANGELES,2014,CA-29,145390.0
"INDUSTRIAL XCHANGE, INC.",SAN DIEGO,2014,CA-52,90805.44
AMRON INTERNATIONAL INC,SAN DIEGO,2014,CA-49,100546.56
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,11865.6
BLUEGREEN ROSE ENTERPRISES INC,ORANGE,2014,CA-40,-200.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,18.0
"LEADERO, INC.",LOS ANGELES,2014,CA-29,29952.0
"USFI, INC.",LOS ANGELES,2014,CA-43,3556.15
DAVILYN CORPORATION,,2014,CA-26,7500.0
"CUSTOM CONTROL SENSORS, LLC",LOS ANGELES,2014,CA-32,5590.0
"CUSTOM CONTROL SENSORS, LLC",LOS ANGELES,2014,CA-32,19000.0
"CUSTOM CONTROL SENSORS, LLC",LOS ANGELES,2014,CA-32,8520.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,5310.0
"LEONIE INDUSTRIES, LLC",LOS ANGELES,2014,CA-32,0.0
"KAZI INVESTMENT GROUP, LLC",,2014,CA-47,0.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,9255.5
DESIGNED METAL CONNECTIONS INC,LOS ANGELES,2014,CA-43,9080.0
"CONNECTEC COMPANY, INC.",ORANGE,2014,CA-47,0.0
"SHAW ENVIRONMENTAL & INFRASTRUCTURE, INC.",,2014,CA-90,0.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-90,10000.0
LOCKHEED MARTIN CORPORATION,,2014,CA-24,0.0
"LEIDOS, INC.",SAN DIEGO,2014,CA-50,5347793.19
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,45800.0
"AEROMETALS, INC.",,2014,CA-05,-15000.0
"USFI, INC.",LOS ANGELES,2014,CA-43,15767.25
"AEROL CO., INC.",,2014,CA-44,23320.0
VACCO INDUSTRIES,LOS ANGELES,2014,CA-31,8400.0
CRISSAIR INC,LOS ANGELES,2014,CA-27,6972.0
URETHANE PRODUCTS CORPORATION,ORANGE,2014,CA-47,100700.0
HOWMET GLOBAL FASTENING SYSTEMS INC,,2014,CA-26,-14634.25
GSE HOLDINGS INC.,SOLANO,2014,CA-04,24639.0
RIPA ENGINEERING CORP,,2014,CA-32,-21540.0
"USFI, INC.",LOS ANGELES,2014,CA-43,6762.05
"M & V FABRICATION, INC.",LOS ANGELES,2014,CA-42,10479.0
"MEGGITT (ORANGE COUNTY), INC.",ORANGE,2014,CA-47,113774.1
REID PRODUCTS INC.,,2014,CA-23,0.0
DG ENGINEERING CORP,LOS ANGELES,2014,CA-29,25500.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,-1117.45
ADEPT FASTENERS INC,LOS ANGELES,2014,CA-27,5505.48
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,397.0
SORA POWER INC.,RIVERSIDE,2014,CA-41,5800.0
TALLEY INC,,2014,CA-06,0.0
KIDDE TECHNOLOGIES INC,SANTA BARBARA,2014,CA-24,25589.2
"SPINAL ELEMENTS, INC.",SAN DIEGO,2014,CA-49,15204.0
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,46738.0
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,0.0
"AMENTUM TECHNOLOGY, INC.",,2014,CA-90,0.0
"LEIDOS, INC.",,2014,CA-90,-5820.91
HARTWELL CORPORATION,ORANGE,2014,CA-45,12816.66
"MARVIN ENGINEERING CO, INC",LOS ANGELES,2014,CA-43,45315.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2014,CA-29,148309.7
HORIBA INSTRUMENTS INCORPORATED,ORANGE,2014,CA-47,0.0
SAN DIEGO INSTRUMENTS INCORPORATED,SAN DIEGO,2014,CA-51,95940.0
ADVANCED ELECTRO DYNAMICS INC,,2014,CA-26,-10290.0
"TETRA TECH NUS, INC.",LOS ANGELES,2014,CA-28,0.0
VALIANT GLOBAL DEFENSE SERVICES INC,SAN DIEGO,2014,CA-50,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,14064.34
"PAYDARFAR INDUSTRIES, INC.",ORANGE,2014,CA-40,84494.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,4061.2
MAVERICK COMPONENTS,SAN DIEGO,2014,CA-48,4056.0
TREX ENTERPRISES CORPORATION,SAN DIEGO,2014,CA-51,0.0
CHADUXTT JV,,2014,CA-90,-18657.86
HYDRA-ELECTRIC COMPANY,,2014,CA-30,-674.0
"OPTRON SCIENTIFIC COMPANY, INC.",LOS ANGELES,2014,CA-32,13445.0
NAVIGATIONAL SERVICES,SAN DIEGO,2014,CA-52,1158.75
MEGGITT NORTH HOLLYWOOD INC,LOS ANGELES,2014,CA-29,6485.0
"FALCON FUELS, INC.",LOS ANGELES,2014,CA-44,25804.8
O C VACUUM INC,LOS ANGELES,2014,CA-44,-10585.0
"LINMARR ASSOCIATES, INC.",ORANGE,2014,CA-47,14688.0
MCKESSON CORPORATION,YOLO,2014,CA-07,112303.77
"ENVIREMEDIAL SERVICES, INC.",SAN DIEGO,2014,CA-49,117.0
"BARKER, RICHARD",SHASTA,2014,CA-01,3465.33
CAMBRO MANUFACTURING COMPANY,ORANGE,2014,CA-47,5348.9
"BECKMAN COULTER, INC",ORANGE,2014,CA-40,21600.0
"LEIDOS, INC.",,2014,CA-90,-1156.35
"BARKER, RICHARD",SHASTA,2014,CA-01,3743.98
DUPLAN INDUSTRIES,SAN DIEGO,2014,CA-50,9600.0
BLACK GOLD INDUSTRIES,VENTURA,2014,CA-26,3175.0
"WEST COAST BUSINESS PRODUCTS, INC.",LOS ANGELES,2014,CA-32,4921.5
ARNOLD A SEMLER INC,,2014,CA-29,0.0
DAVILYN CORPORATION,VENTURA,2014,CA-26,12354.0
BNC CORP.,MARIN,2014,CA-02,3708.0
IFE GROUP,SAN DIEGO,2014,CA-49,11858.38
"GRAFFAMS INDUSTRIAL SUPPLIES, INC.",SAN LUIS OBISPO,2014,CA-24,14250.0
JP DEFENSE LLC,,2014,CA-90,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,79321.3
IFE GROUP,,2014,CA-50,6221.46
DANTE VALVE COMPANY,,2014,CA-42,0.0
RIPA ENGINEERING CORP,,2014,CA-32,-18785.0
"CUBIC DEFENSE APPLICATIONS, INC.",,2014,CA-90,0.0
ADEPT FASTENERS INC,,2014,CA-90,0.0
THE FLAMEMASTER CORPORATION,LOS ANGELES,2014,CA-29,40675.96
PACIFIC PRECISION TECHNOLOGIES LLC,ORANGE,2014,CA-46,7900.8
SEAMAN PRODUCTS OF CALIFORNIA,LOS ANGELES,2014,CA-29,0.0
BRUDER INDUSTRY,EL DORADO,2014,CA-05,0.0
"MASCON, INC.",,2014,CA-90,-42876.0
"GANAR INDUSTRIES, INC",LOS ANGELES,2014,CA-43,0.0
"PACIFIC SKY SUPPLY, INC.",LOS ANGELES,2014,CA-29,27270.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-09,-3520.0
HYDRO-AIRE AEROSPACE CORP,LOS ANGELES,2014,CA-30,13680.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,7083.52
"LINMARR ASSOCIATES, INC.",,2014,CA-47,-6402.74
"USFI, INC.",LOS ANGELES,2014,CA-43,3983.43
RIPA ENGINEERING CORP,,2014,CA-32,-90735.0
"WKF (FRIEDMAN) ENTERPRISES, INC.",SAN JOAQUIN,2014,CA-09,9600.0
"TECHFLOW, INC.",SAN DIEGO,2014,CA-51,0.0
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,,2014,CA-90,0.0
S & H RUBBER CO.,ORANGE,2014,CA-46,3023.16
AIRTECH INTERNATIONAL INC,ORANGE,2014,CA-47,3260.0
PRIDE INDUSTRIES,,2014,CA-03,0.0
ALVA MANUFACTURING INC,ORANGE,2014,CA-40,-38295.0
"AERO-ELECTRIC CONNECTOR, INC.",LOS ANGELES,2014,CA-43,5206.1
"TECHNICAL COMMUNITIES, INC.",SAN MATEO,2014,CA-15,23588.5
"USFI, INC.",LOS ANGELES,2014,CA-43,24969.62
"USFI, INC.",LOS ANGELES,2014,CA-43,3728.25
CYNAPTICON SYSTEMS INC,SANTA BARBARA,2014,CA-24,50000.0
"IPC (USA), INC.",ORANGE,2014,CA-47,31372.24
TRUST ONE COMPONENTS INC,,2014,CA-49,55218.24
ATMOSPHERIC,SANTA BARBARA,2014,CA-24,-65257.1
"TECHNICAL COMMUNITIES, INC.",SAN MATEO,2014,CA-15,9722.43
MCKESSON CORPORATION,YOLO,2014,CA-07,4016.09
"GENERAL DYNAMICS GLOBAL IMAGING TECHNOLOGIES, INC.",SAN DIEGO,2014,CA-52,0.0
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,41690.0
"AEROMETALS, INC.",,2014,CA-05,0.0
"SHAMROCK SUPPLY COMPANY, INC.",ORANGE,2014,CA-46,0.0
FONTANA RESOURCES AT WORK,SAN BERNARDINO,2014,CA-35,248400.0
"HORNET ACQUISITIONCO, LLC",,2014,CA-90,0.0
"GENERAL ATOMICS AERONAUTICAL SYSTEMS, INC.",,2014,CA-48,-1103467.4
"4 STAR ELECTRONICS, INC.",,2014,CA-49,-11405.22
COMMUNICATIONS & POWER INDUSTRIES LLC,SANTA CLARA,2014,CA-16,48250.0
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,16657.16
FORWARD COMPONENTS INC,ORANGE,2014,CA-40,3568.0
EDWARDS CAPITAL INC,,2014,CA-49,-15801.6
PANOB CORP,SAN BERNARDINO,2014,CA-35,0.0
"ADVANCED THERMAL PRODUCTS, INC.",ORANGE,2014,CA-47,29064.0
"WEST-COM NURSE CALL SYSTEMS, INC.",SOLANO,2014,CA-08,3618.2
"AIRCRAFT HINGE, INC.",,2014,CA-90,-2530.0
MCKESSON CORPORATION,YOLO,2014,CA-07,7828.64
METCO ENGINEERING CORP,ORANGE,2014,CA-40,8230.24
"CAMERON TECHNOLOGIES US, INC.",LOS ANGELES,2014,CA-31,13102.0
"VANTAGE VEHICLE INTERNATIONAL, INC",,2014,CA-41,40032.5
"AHW WORLD MARKETING, INC.",LOS ANGELES,2014,CA-42,6345.6
"TELESTREAM, LLC",NEVADA,2014,CA-03,25000.0
EXPANDED RUBBER & PLASTICS CORP.,LOS ANGELES,2014,CA-44,6400.0
"BECTON, DICKINSON AND COMPANY",,2014,CA-90,-144.0
HAMILTON SUNDSTRAND CORPORATION,,2014,CA-90,-4800.0
PACIFIC COAST SALES LLC,,2014,CA-26,0.0
OPTIMAL INTEGRATED SOLUTIONS,,2014,CA-49,0.0
SOLO ENTERPRISE CORP.,LOS ANGELES,2014,CA-31,0.0
"ARGO SPRING MANUFACTURING CO., INC.",LOS ANGELES,2014,CA-38,12123.6
"HRL LABORATORIES, LLC",,2014,CA-32,0.0
MCMASTER-CARR SUPPLY CO,LOS ANGELES,2014,CA-38,389.5
HYDRA-ELECTRIC COMPANY,LOS ANGELES,2014,CA-30,27785.29
RIX INDUSTRIES,SOLANO,2014,CA-08,4214.75
"TEAC AEROSPACE TECHNOLOGIES, INC",,2014,CA-90,1101.57
"NEW TECH SOLUTIONS, INC.",ALAMEDA,2014,CA-17,2400.0
MBM BOSS CORP,,2014,CA-49,220.8
"ACE AVIATION SERVICE, INC",,2014,CA-49,-248.0
SYSTEM TECHNICAL SUPPORT CORPORATION,,2014,CA-43,-88.69
"STRATEGIC OPERATIONS, INC.",SAN DIEGO,2014,CA-51,149044.68
"AHW WORLD MARKETING, INC.",LOS ANGELES,2014,CA-42,9464.08
"BUCKLEY, MICHAEL",SAN DIEGO,2014,CA-51,43485.0
"SHORE SOLUTIONS, INC.",SAN DIEGO,2014,CA-52,4998.0
"TC COMMUNICATIONS, INC.",ORANGE,2014,CA-47,1485.0
RAYTHEON COMMAND & CONTROL SOLUTIONS LLC,,2014,CA-90,1815251.15
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-10,-550.0
"COAST/ADVANCED CHIP MAGNETICS, INC.",LOS ANGELES,2014,CA-36,3950.0
"MOONEY INDUSTRIES PRECISION MACHINING, INC.",LOS ANGELES,2014,CA-32,8700.0
PHYSICAL OPTICS CORPORATION,,2014,CA-90,0.0
KIDDE TECHNOLOGIES INC,SANTA BARBARA,2014,CA-24,10220.0
"4 STAR ELECTRONICS, INC.",ORANGE,2014,CA-49,6331.44
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,8831.29
"SHORE SOLUTIONS, INC.",SAN DIEGO,2014,CA-52,8299.66
OPTIMAL INTEGRATED SOLUTIONS,,2014,CA-49,0.0
SAFRAN ELECTRONICS & DEFENSE AVIONICS USA LLC,ORANGE,2014,CA-47,16928.85
"B.J. WOLFE ENTERPRISES, INC",,2014,CA-26,0.0
AERO SPACE COMPOSITES LLC,,2014,CA-46,-16000.0
"TRONSON MANUFACTURING, INC",SANTA CLARA,2014,CA-17,6552.0
GLOBAL PCCI (GPC),ORANGE,2014,CA-47,0.0
PARKER-HANNIFIN CORPORATION,ORANGE,2014,CA-47,6747.0
"USFI, INC.",LOS ANGELES,2014,CA-43,3872.09
TAVCO INC.,LOS ANGELES,2014,CA-32,5040.0
SALIENT FEDERAL-SGIS INC,,2014,CA-90,167292.74
WOODWARD HRT INC,,2014,CA-27,38250.0
"T.J. FIG, INC.",,2014,CA-09,0.0
WESCO AIRCRAFT HARDWARE CORP.,,2014,CA-27,16442.4
"SHORE SOLUTIONS, INC.",SAN DIEGO,2014,CA-52,76832.0
"USFI, INC.",LOS ANGELES,2014,CA-43,14798.99
SYSTEMS APPLICATION & TECHNOLOGIES INC,,2014,CA-26,782954.0
"VAL TECHNOLOGIES, INC.",,2014,CA-39,-13575.14
"NESSTAY SUPPLY, INC.",ALAMEDA,2014,CA-14,113570.0
"DAICO INDUSTRIES, INC.",LOS ANGELES,2014,CA-44,139000.0
"HI REL CONNECTORS, INC.",LOS ANGELES,2014,CA-28,12979.6
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,4234.79
"PIPER, STEVEN",YOLO,2014,CA-04,59466.96
SOLO ENTERPRISE CORP.,,2014,CA-90,-101307.76
"SPECIALTY POLYMERS & SERVICES, INC.",LOS ANGELES,2014,CA-27,218.0
"USFI, INC.",LOS ANGELES,2014,CA-43,6607.24
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-09,0.0
AERO PRECISION INDUSTRIES LLC,ALAMEDA,2014,CA-14,7331.0
"ALLRIGHT CONSTRUCTION, INC.",FRESNO,2014,CA-13,89169.0
MCKESSON CORPORATION,YOLO,2014,CA-07,113832.13
"FLAME ENTERPRISES, INC.",LOS ANGELES,2014,CA-32,39780.0
AIRBORNE SYSTEMS NORTH AMERICA OF CA INC,ORANGE,2014,CA-46,236810.0
ADVANCED TECHNICAL CORPORATION,LOS ANGELES,2014,CA-36,36224.0
"DCX-CHOL ENTERPRISES, INC",LOS ANGELES,2014,CA-43,30000.0
B & H INTERNATIONAL,KERN,2014,CA-20,3391.5
"USFI, INC.",LOS ANGELES,2014,CA-43,6142.68
"WKF (FRIEDMAN) ENTERPRISES, INC.",,2014,CA-10,24798.0
FXC CORPORATION,ORANGE,2014,CA-46,0.0
MCKESSON CORPORATION,YOLO,2014,CA-07,89842.43
BAY SHIP & YACHT CO,,2014,CA-12,0.0
INTEVAC PHOTONICS INC,,2014,CA-17,0.0
"MATSON NAVIGATION COMPANY, INC.",ALAMEDA,2014,CA-12,491681.93
"L3 TECHNOLOGIES, INC.",,2014,CA-29,0.0
AMRON INTERNATIONAL INC,SAN DIEGO,2014,CA-49,110572.0
"MEGGITT (NORTH HOLLYWOOD), INC.",RIVERSIDE,2014,CA-41,640000.0
PTI TECHNOLOGIES INC.,VENTURA,2014,CA-26,14308.25
"VSAT SYSCOM, INC.",,2014,CA-49,-18209.0
INTUITIVE SURGICAL INC,SANTA CLARA,2014,CA-17,15000.0
IX MEDICAL,LOS ANGELES,2014,CA-42,5049.5
"USFI, INC.",LOS ANGELES,2014,CA-43,33114.67
"USFI, INC.",LOS ANGELES,2014,CA-43,3300.08
"ACE AVIATION SERVICE, INC",SAN DIEGO,2014,CA-49,8745.0
"HERBER AIRCRAFT SERVICE, INC.",LOS ANGELES,2014,CA-36,5368.5
"LEE AIR COMPANY, INC.",LOS ANGELES,2014,CA-29,2250.0
DIVINE IMAGING INC.,,2014,CA-32,-95976.0
"4 STAR ELECTRONICS, INC.",ORANGE,2014,CA-49,4409.1
GRANITE CONSTRUCTION COMPANY,SANTA CRUZ,2014,CA-18,249520.05
MCKESSON CORPORATION,YOLO,2014,CA-07,11046.84
LUMINIT LLC,LOS ANGELES,2014,CA-43,98888.7
"X Y Z SCIENTIFIC APPLICATIONS, INC.",ALAMEDA,2014,CA-14,4800.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,7440.73
PARSONS GOVERNMENT SERVICES INC,ORANGE,2014,CA-40,-278152.52
"TECOLOTE RESEARCH, INC.",,2014,CA-24,469885.25
"USFI, INC.",LOS ANGELES,2014,CA-43,7673.61
RIPA ENGINEERING CORP,,2014,CA-32,-8295.0
DANTE VALVE COMPANY,LOS ANGELES,2014,CA-42,34264.0
PARKER HANNIFIN CORPORATION,,2014,CA-44,14958.0
"RU ENTERPRISES, INC",VENTURA,2014,CA-26,0.0
"COASTAL PACIFIC FOOD DISTRIBUTORS, INC.",SAN JOAQUIN,2014,CA-09,35512.09
"ULTRA TEC MANUFACTURING, INC",ORANGE,2014,CA-46,10399.0
"AEROVIRONMENT, INC.",,2014,CA-31,0.0
EDEL ENGINEERING DEVELOPMENT CO.,LOS ANGELES,2014,CA-43,-3500.0
"OTHER LAB, INC.",,2014,CA-90,0.0
"OXYHEAL HEALTH GROUP, INC.",,2014,CA-52,1519212.0
STARLIGHT CORP,SAN DIEGO,2014,CA-50,40432.0
"TOTAL TEAM CONSTRUCTION SERVICES, INC.",SACRAMENTO,2014,CA-07,0.0
"PRC-DESOTO INTERNATIONAL, INC.",ORANGE,2014,CA-47,147400.0
CAMBRO MANUFACTURING COMPANY,ORANGE,2014,CA-47,4215.52
